AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_plexiform_3
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:54:41 PM
Measurement_Finished;3/7/2024 3:55:11 PM
Measurement_Saved;3/7/2024 3:55:11 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6146.56
102.00;5958.58
104.00;5749.69
106.00;5529.05
108.00;5270.31
110.00;5002.48
112.00;4713.34
114.00;4407.41
116.00;4096.09
118.00;3797.65
120.00;3508.78
122.00;3238.01
124.00;2964.84
126.00;2721.80
128.00;2512.68
130.00;2322.04
132.00;2149.68
134.00;1990.19
136.00;1857.65
138.00;1744.15
140.00;1634.33
142.00;1546.62
144.00;1471.92
146.00;1410.45
148.00;1352.63
150.00;1308.81
152.00;1272.16
154.00;1245.40
156.00;1222.16
158.00;1205.45
160.00;1189.80
162.00;1172.21
164.00;1162.35
166.00;1155.54
168.00;1147.00
170.00;1142.85
172.00;1136.49
174.00;1128.70
176.00;1124.77
178.00;1119.33
180.00;1117.58
182.00;1115.35
184.00;1108.60
186.00;1106.71
188.00;1099.31
190.00;1097.54
192.00;1093.56
194.00;1091.41
196.00;1095.09
198.00;1095.61
200.00;1089.77
202.00;1091.06
204.00;1090.33
206.00;1086.13
208.00;1087.47
210.00;1086.69
212.00;1092.99
214.00;1096.47
216.00;1088.55
218.00;1085.58
220.00;1085.80
222.00;1084.96
224.00;1083.52
226.00;1085.49
228.00;1087.38
230.00;1082.89
232.00;1089.74
234.00;1088.92
236.00;1088.72
238.00;1094.36
240.00;1093.80
242.00;1097.38
244.00;1089.99
246.00;1092.24
248.00;1096.52
250.00;1100.51
252.00;1099.45
254.00;1102.75
256.00;1106.96
258.00;1111.71
260.00;1114.35
262.00;1115.67
264.00;1114.23
266.00;1115.75
268.00;1119.51
270.00;1122.11
272.00;1127.12
274.00;1124.97
276.00;1118.65
278.00;1119.62
280.00;1124.49
282.00;1126.84
284.00;1124.02
286.00;1123.80
288.00;1121.92
290.00;1125.69
292.00;1128.22
294.00;1127.33
296.00;1128.51
298.00;1132.04
300.00;1125.80
302.00;1130.96
304.00;1127.58
306.00;1123.52
308.00;1121.23
310.00;1126.34
312.00;1131.25
314.00;1124.24
316.00;1130.74
318.00;1130.52
320.00;1124.95
322.00;1131.04
324.00;1138.45
326.00;1139.10
328.00;1141.41
330.00;1140.74
332.00;1139.63
334.00;1144.04
336.00;1142.54
338.00;1141.01
340.00;1139.42
342.00;1135.85
344.00;1139.80
346.00;1141.93
348.00;1145.42
350.00;1146.99
352.00;1143.03
354.00;1146.17
356.00;1145.47
358.00;1146.49
360.00;1148.27
362.00;1145.40
364.00;1146.63
366.00;1145.26
368.00;1145.78
370.00;1147.74
372.00;1152.66
374.00;1145.65
376.00;1143.36
378.00;1149.98
380.00;1147.51
382.00;1151.94
384.00;1151.15
386.00;1160.69
388.00;1159.06
390.00;1160.77
392.00;1164.53
394.00;1166.12
396.00;1163.84
398.00;1162.50
400.00;1162.34
402.00;1171.96
404.00;1176.14
406.00;1177.34
408.00;1182.37
410.00;1181.21
412.00;1182.93
414.00;1179.47
416.00;1182.29
418.00;1188.51
420.00;1196.26
422.00;1200.61
