AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample_1_haversian3
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/28/2024 12:19:13 PM +00:00
User_Name;labmanager
Measurement_Started;3/28/2024 3:27:38 PM
Measurement_Finished;3/28/2024 3:28:39 PM
Measurement_Saved;3/28/2024 3:28:39 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;5151.45
102.00;5117.20
104.00;5063.69
106.00;4981.46
108.00;4899.89
110.00;4799.17
112.00;4670.62
114.00;4535.60
116.00;4407.35
118.00;4261.88
120.00;4139.50
122.00;3997.93
124.00;3862.89
126.00;3760.78
128.00;3656.95
130.00;3559.18
132.00;3468.78
134.00;3389.45
136.00;3312.62
138.00;3244.19
140.00;3187.61
142.00;3126.48
144.00;3082.40
146.00;3049.65
148.00;3010.10
150.00;2986.12
152.00;2967.89
154.00;2953.97
156.00;2936.82
158.00;2924.21
160.00;2924.63
162.00;2916.43
164.00;2916.50
166.00;2912.74
168.00;2910.20
170.00;2909.93
172.00;2905.69
174.00;2895.83
176.00;2890.11
178.00;2886.91
180.00;2883.06
182.00;2881.51
184.00;2876.55
186.00;2866.77
188.00;2856.32
190.00;2857.76
192.00;2840.24
194.00;2824.97
196.00;2831.75
198.00;2827.65
200.00;2820.16
202.00;2814.57
204.00;2818.37
206.00;2827.09
208.00;2836.39
210.00;2837.53
212.00;2832.93
214.00;2831.19
216.00;2834.11
218.00;2833.90
220.00;2834.24
222.00;2835.54
224.00;2831.18
226.00;2832.95
228.00;2829.57
230.00;2823.70
232.00;2832.36
234.00;2828.85
236.00;2832.93
238.00;2837.86
240.00;2839.17
242.00;2839.11
244.00;2836.62
246.00;2842.29
248.00;2842.15
250.00;2844.33
252.00;2850.41
254.00;2846.58
