AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample_1_haversian5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/28/2024 12:19:13 PM +00:00
User_Name;labmanager
Measurement_Started;3/28/2024 3:32:29 PM
Measurement_Finished;3/28/2024 3:33:30 PM
Measurement_Saved;3/28/2024 3:33:30 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6755.95
102.00;6748.58
104.00;6718.13
106.00;6670.40
108.00;6611.97
110.00;6541.90
112.00;6448.43
114.00;6336.92
116.00;6217.71
118.00;6092.16
120.00;5963.06
122.00;5840.13
124.00;5735.65
126.00;5627.70
128.00;5534.83
130.00;5439.78
132.00;5356.13
134.00;5286.91
136.00;5210.51
138.00;5156.06
140.00;5118.77
142.00;5077.86
144.00;5044.77
146.00;5007.99
148.00;4988.60
150.00;4978.81
152.00;4964.55
154.00;4966.68
156.00;4960.66
158.00;4963.00
160.00;4967.14
162.00;4981.25
164.00;4986.42
166.00;4996.85
168.00;4992.00
170.00;4992.64
172.00;5003.57
174.00;4998.69
176.00;4988.78
178.00;4983.63
180.00;4988.04
182.00;4988.80
184.00;4972.47
186.00;4966.55
188.00;4958.21
190.00;4944.38
192.00;4942.94
194.00;4929.82
196.00;4914.39
198.00;4914.93
200.00;4909.72
202.00;4916.00
204.00;4926.12
206.00;4929.02
208.00;4931.26
210.00;4945.63
212.00;4938.32
214.00;4941.60
216.00;4953.79
218.00;4949.89
220.00;4952.44
222.00;4950.21
224.00;4947.64
226.00;4953.59
228.00;4950.06
230.00;4947.78
232.00;4949.18
234.00;4956.93
236.00;4957.91
238.00;4954.74
240.00;4960.08
242.00;4967.09
244.00;4972.08
246.00;4966.99
248.00;4972.88
250.00;4982.38
252.00;4984.77
254.00;4997.85
256.00;5011.81
258.00;5013.13
260.00;5014.94
262.00;5024.98
264.00;5024.59
266.00;5025.67
268.00;5041.57
270.00;5055.77
272.00;5056.58
274.00;5053.68
276.00;5061.33
278.00;5059.18
280.00;5055.27
282.00;5069.17
284.00;5073.52
286.00;5073.35
288.00;5074.92
290.00;5068.84
292.00;5072.17
294.00;5078.59
296.00;5068.34
298.00;5060.65
300.00;5063.74
302.00;5075.80
304.00;5072.88
306.00;5080.05
308.00;5085.01
310.00;5081.42
312.00;5077.78
314.00;5079.13
316.00;5093.22
318.00;5087.93
320.00;5075.29
322.00;5083.63
324.00;5092.13
326.00;5094.13
328.00;5103.71
330.00;5101.45
332.00;5102.21
334.00;5102.05
336.00;5101.22
338.00;5097.90
340.00;5103.23
342.00;5107.00
344.00;5111.67
346.00;5111.86
348.00;5118.04
350.00;5118.88
352.00;5110.97
354.00;5114.25
356.00;5112.62
358.00;5119.71
360.00;5123.17
362.00;5112.77
364.00;5105.35
366.00;5099.14
368.00;5091.78
370.00;5088.01
372.00;5091.24
374.00;5112.70
376.00;5111.87
378.00;5105.06
380.00;5119.41
382.00;5121.16
384.00;5128.99
386.00;5128.31
388.00;5127.37
390.00;5124.47
392.00;5125.96
394.00;5126.98
396.00;5120.40
398.00;5133.25
400.00;5124.20
402.00;5122.38
404.00;5128.57
406.00;5137.16
408.00;5141.99
410.00;5150.57
412.00;5155.48
414.00;5155.56
416.00;5156.08
418.00;5162.32
420.00;5158.86
422.00;5156.52
424.00;5171.37
426.00;5178.42
428.00;5174.60
430.00;5182.67
432.00;5176.62
434.00;5174.03
436.00;5179.26
438.00;5175.58
440.00;5186.15
442.00;5186.63
444.00;5185.64
446.00;5185.16
448.00;5171.31
450.00;5171.44
452.00;5166.67
454.00;5161.94
456.00;5156.28
458.00;5151.19
460.00;5161.21
462.00;5163.44
464.00;5162.88
466.00;5160.69
468.00;5156.49
470.00;5149.64
472.00;5149.41
474.00;5140.34
476.00;5133.27
478.00;5118.30
480.00;5117.48
482.00;5121.36
484.00;5112.98
486.00;5121.40
488.00;5127.73
490.00;5126.49
492.00;5129.58
494.00;5137.92
496.00;5142.36
498.00;5146.29
500.00;5130.87
502.00;5136.94
504.00;5132.37
506.00;5128.74
508.00;5123.31
510.00;5127.66
512.00;5132.07
514.00;5135.26
516.00;5140.52
518.00;5158.73
520.00;5165.95
522.00;5158.53
524.00;5166.37
526.00;5155.48
528.00;5172.37
530.00;5170.12
532.00;5160.38
534.00;5163.48
536.00;5153.16
538.00;5141.97
540.00;5162.35
542.00;5157.35
544.00;5151.26
546.00;5162.18
548.00;5164.89
550.00;5159.45
552.00;5164.64
554.00;5168.86
556.00;5167.63
558.00;5183.90
560.00;5183.90
562.00;5181.79
564.00;5191.25
566.00;5189.08
568.00;5196.67
570.00;5192.72
572.00;5187.91
574.00;5189.76
576.00;5204.25
578.00;5208.22
580.00;5204.50
582.00;5208.29
584.00;5200.96
586.00;5205.94
588.00;5218.03
590.00;5209.62
592.00;5213.61
594.00;5208.84
596.00;5204.31
598.00;5187.45
600.00;5175.65
602.00;5161.23
604.00;5153.47
606.00;5150.54
608.00;5154.64
610.00;5156.55
612.00;5164.34
614.00;5155.18
616.00;5155.42
618.00;5153.71
620.00;5145.81
622.00;5145.81
624.00;5132.23
626.00;5130.40
628.00;5122.87
630.00;5104.55
632.00;5095.37
634.00;5090.13
636.00;5094.81
638.00;5095.54
640.00;5100.44
642.00;5091.18
644.00;5081.49
