AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample_1_haversian1
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/28/2024 12:19:13 PM +00:00
User_Name;labmanager
Measurement_Started;3/28/2024 3:20:09 PM
Measurement_Finished;3/28/2024 3:21:09 PM
Measurement_Saved;3/28/2024 3:21:09 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;5773.78
102.00;5684.17
104.00;5585.48
106.00;5471.07
108.00;5331.50
110.00;5187.77
112.00;5003.49
114.00;4792.87
116.00;4593.03
118.00;4395.44
120.00;4203.68
122.00;4005.09
124.00;3824.74
126.00;3645.48
128.00;3499.25
130.00;3347.90
132.00;3210.84
134.00;3090.32
136.00;2958.10
138.00;2848.37
140.00;2758.46
142.00;2671.39
144.00;2600.93
146.00;2534.84
148.00;2476.43
150.00;2425.79
152.00;2385.18
154.00;2346.69
156.00;2311.55
158.00;2289.18
160.00;2269.92
162.00;2253.46
164.00;2245.38
166.00;2228.13
168.00;2216.95
170.00;2204.23
172.00;2205.49
174.00;2195.27
176.00;2179.60
178.00;2170.47
180.00;2162.51
182.00;2162.52
184.00;2151.89
186.00;2145.09
188.00;2131.18
190.00;2123.19
192.00;2119.27
194.00;2114.76
196.00;2115.40
198.00;2107.82
200.00;2092.70
202.00;2092.44
204.00;2102.62
206.00;2099.02
208.00;2100.92
210.00;2095.33
212.00;2098.29
214.00;2095.81
216.00;2097.14
218.00;2091.61
220.00;2085.11
222.00;2089.24
224.00;2088.33
226.00;2091.45
228.00;2091.86
230.00;2088.42
232.00;2087.13
234.00;2082.13
236.00;2082.87
238.00;2082.80
240.00;2083.66
242.00;2084.45
244.00;2073.60
246.00;2081.78
248.00;2091.87
250.00;2089.34
252.00;2090.06
254.00;2090.68
256.00;2094.49
