AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample1_plexiform_5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:06:45 PM
Measurement_Finished;3/7/2024 3:07:16 PM
Measurement_Saved;3/7/2024 3:07:16 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;4392.57
102.00;4318.57
104.00;4216.12
106.00;4103.70
108.00;3970.49
110.00;3807.15
112.00;3641.03
114.00;3465.66
116.00;3285.35
118.00;3105.02
120.00;2921.45
122.00;2740.08
124.00;2569.16
126.00;2411.94
128.00;2264.58
130.00;2125.82
132.00;2001.73
134.00;1886.82
136.00;1780.16
138.00;1685.40
140.00;1599.85
142.00;1523.99
144.00;1454.62
146.00;1397.18
148.00;1343.57
150.00;1301.91
152.00;1266.27
154.00;1227.76
156.00;1199.23
158.00;1182.03
160.00;1158.57
162.00;1137.76
164.00;1124.79
166.00;1118.33
168.00;1109.83
170.00;1096.71
172.00;1089.21
174.00;1078.62
176.00;1070.11
178.00;1069.08
180.00;1065.28
182.00;1062.87
184.00;1053.28
186.00;1049.78
188.00;1040.92
190.00;1034.62
192.00;1031.60
194.00;1036.61
196.00;1026.60
198.00;1019.72
200.00;1019.26
202.00;1023.17
204.00;1021.92
206.00;1020.24
208.00;1019.91
210.00;1018.81
212.00;1018.65
214.00;1018.18
216.00;1020.72
218.00;1025.27
220.00;1022.79
222.00;1017.90
224.00;1014.12
226.00;1010.39
228.00;1008.64
230.00;1009.21
232.00;1015.62
234.00;1011.53
236.00;1013.09
238.00;1012.80
240.00;1017.35
242.00;1015.56
244.00;1017.88
246.00;1018.22
248.00;1018.70
250.00;1018.22
