AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample1_haversian_3
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:18:26 PM
Measurement_Finished;3/7/2024 3:18:57 PM
Measurement_Saved;3/7/2024 3:18:57 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;4393.21
102.00;4329.81
104.00;4232.40
106.00;4107.49
108.00;3970.61
110.00;3819.76
112.00;3658.13
114.00;3482.84
116.00;3284.66
118.00;3105.87
120.00;2923.39
122.00;2743.16
124.00;2568.56
126.00;2407.63
128.00;2259.56
130.00;2126.13
132.00;2001.65
134.00;1883.17
136.00;1773.79
138.00;1676.97
140.00;1593.45
142.00;1516.40
144.00;1451.68
146.00;1388.31
148.00;1332.45
150.00;1288.73
152.00;1245.68
154.00;1212.13
156.00;1184.38
158.00;1169.14
160.00;1148.58
162.00;1127.90
164.00;1119.41
166.00;1102.16
168.00;1092.12
170.00;1083.91
172.00;1076.78
174.00;1072.02
176.00;1061.80
178.00;1058.46
180.00;1055.60
182.00;1050.98
184.00;1042.15
186.00;1037.66
188.00;1036.26
190.00;1030.10
192.00;1026.79
194.00;1024.05
196.00;1022.99
198.00;1014.63
200.00;1011.54
202.00;1014.58
204.00;1012.29
206.00;1011.87
208.00;1015.90
210.00;1004.47
212.00;1001.98
214.00;1007.52
216.00;1007.52
218.00;1002.04
220.00;995.68
222.00;993.94
224.00;992.20
226.00;994.02
228.00;992.26
230.00;994.90
232.00;999.66
234.00;993.17
236.00;999.67
238.00;1002.02
240.00;1003.09
242.00;1004.28
244.00;998.97
246.00;999.50
248.00;1000.48
250.00;999.95
252.00;1006.83
254.00;1004.25
256.00;1008.71
