X_Gruppe 1 -1 - time [sec]	Y_Gruppe 1 - 1 - Fn [mN]	X_Gruppe 1 -1 - time [sec]	Y_Gruppe 1 - 1 - Pd [nm]	X_Gruppe 1 -2 - time [sec]	Y_Gruppe 1 - 2 - Fn [mN]	X_Gruppe 1 -2 - time [sec]	Y_Gruppe 1 - 2 - Pd [nm]	X_Gruppe 1 -3 - time [sec]	Y_Gruppe 1 - 3 - Fn [mN]	X_Gruppe 1 -3 - time [sec]	Y_Gruppe 1 - 3 - Pd [nm]	X_Gruppe 1 -4 - time [sec]	Y_Gruppe 1 - 4 - Fn [mN]	X_Gruppe 1 -4 - time [sec]	Y_Gruppe 1 - 4 - Pd [nm]	X_Gruppe 1 -5 - time [sec]	Y_Gruppe 1 - 5 - Fn [mN]	X_Gruppe 1 -5 - time [sec]	Y_Gruppe 1 - 5 - Pd [nm]	X_Gruppe 1 -6 - time [sec]	Y_Gruppe 1 - 6 - Fn [mN]	X_Gruppe 1 -6 - time [sec]	Y_Gruppe 1 - 6 - Pd [nm]	X_Gruppe 1 -7 - time [sec]	Y_Gruppe 1 - 7 - Fn [mN]	X_Gruppe 1 -7 - time [sec]	Y_Gruppe 1 - 7 - Pd [nm]	X_Gruppe 1 -8 - time [sec]	Y_Gruppe 1 - 8 - Fn [mN]	X_Gruppe 1 -8 - time [sec]	Y_Gruppe 1 - 8 - Pd [nm]	X_Gruppe 1 -9 - time [sec]	Y_Gruppe 1 - 9 - Fn [mN]	X_Gruppe 1 -9 - time [sec]	Y_Gruppe 1 - 9 - Pd [nm]	X_Gruppe 1 -10 - time [sec]	Y_Gruppe 1 - 10 - Fn [mN]	X_Gruppe 1 -10 - time [sec]	Y_Gruppe 1 - 10 - Pd [nm]	X_Gruppe 1 -11 - time [sec]	Y_Gruppe 1 - 11 - Fn [mN]	X_Gruppe 1 -11 - time [sec]	Y_Gruppe 1 - 11 - Pd [nm]	X_Gruppe 1 -12 - time [sec]	Y_Gruppe 1 - 12 - Fn [mN]	X_Gruppe 1 -12 - time [sec]	Y_Gruppe 1 - 12 - Pd [nm]	X_Gruppe 1 -13 - time [sec]	Y_Gruppe 1 - 13 - Fn [mN]	X_Gruppe 1 -13 - time [sec]	Y_Gruppe 1 - 13 - Pd [nm]	X_Gruppe 1 -14 - time [sec]	Y_Gruppe 1 - 14 - Fn [mN]	X_Gruppe 1 -14 - time [sec]	Y_Gruppe 1 - 14 - Pd [nm]	X_Gruppe 1 -15 - time [sec]	Y_Gruppe 1 - 15 - Fn [mN]	X_Gruppe 1 -15 - time [sec]	Y_Gruppe 1 - 15 - Pd [nm]	X_Gruppe 1 -16 - time [sec]	Y_Gruppe 1 - 16 - Fn [mN]	X_Gruppe 1 -16 - time [sec]	Y_Gruppe 1 - 16 - Pd [nm]	X_Gruppe 1 -17 - time [sec]	Y_Gruppe 1 - 17 - Fn [mN]	X_Gruppe 1 -17 - time [sec]	Y_Gruppe 1 - 17 - Pd [nm]	X_Gruppe 1 -18 - time [sec]	Y_Gruppe 1 - 18 - Fn [mN]	X_Gruppe 1 -18 - time [sec]	Y_Gruppe 1 - 18 - Pd [nm]	
1	1.88934481192355	1	421.998424826598	1	1.6799010533489	1	215.781606129894	1	1.68197725686795	1	346.151723533694	1	1.67285930629154	1	217.551250898396	1	1.67598438495757	1	221.706968659418	1	1.6739614545834	1	204.749894692213	1	1.67144806928583	1	208.206815841549	1	1.67339422482934	1	215.915906665032	1.00000000000001	1.67476095523094	1.00000000000001	223.883157559613	1	1.69790737212712	1	198.232282855315	1	1.6771177444288	1	200.744871108327	1	1.6780183683569	1	229.371166824421	1	1.67025192802203	1	214.968295040307	1	1.68917893809676	1	254.547317126708	1	1.67376218574043	1	223.491924771224	1	1.67897934719005	1	253.41894797748	1	1.67213510299695	1	218.835921259597	1	1.69175228033579	1	236.167297771317	
1.1	2.05626688969119	1.1	434.078851867525	1.09999999999999	1.84738519677066	1.09999999999999	228.702510867151	1.1	1.85030121833284	1.1	363.940789611661	1.09999999999999	1.84082657239628	1.09999999999999	231.019321290659	1.10000000000001	1.84432700808845	1.10000000000001	236.269379456644	1.09999999999999	1.8407725838995	1.09999999999999	217.808196794067	1.1	1.83989025079386	1.1	221.443674490729	1.09999999999999	1.84097303427465	1.09999999999999	230.781433856464	1.1	1.8432311721661	1.1	237.36143248243	1.09999999999999	1.86603990665133	1.09999999999999	210.568464353855	1.09999999999999	1.84458295551897	1.09999999999999	212.735467357561	1.10000000000001	1.84502808211827	1.10000000000001	242.091145992162	1.10000000000001	1.83770030458457	1.10000000000001	230.07527943264	1.09999999999999	1.85489463160657	1.09999999999999	269.818306151137	1.10000000000001	1.84210817647532	1.10000000000001	237.406311498489	1.10000000000001	1.84687951820127	1.10000000000001	269.73574222211	1.09999999999999	1.83915705113478	1.09999999999999	232.718816732813	1.09999999999999	1.85858734434955	1.09999999999999	247.798407144728	
1.2	2.223529372824	1.2	445.50548409461	1.2	2.01504478331039	1.2	241.298316723259	1.2	2.01898558880643	1.2	379.008206436993	1.19999999999999	2.00777781452856	1.19999999999999	244.204784394242	1.2	2.01126606299248	1.2	249.971917583025	1.19999999999999	2.0083755387542	1.19999999999999	230.518749049225	1.2	2.00666712432152	1.2	234.665208154183	1.2	2.00881375635021	1.2	245.170044763654	1.2	2.01000921857806	1.2	250.56814592972	1.19999999999999	2.0332800342602	1.19999999999999	222.484582081961	1.2	2.0126687955694	1.2	224.011055252049	1.2	2.01311393439231	1.2	254.305596172344	1.2	2.00554867689254	1.2	244.818374994793	1.2	2.02405723153642	1.2	284.781258415023	1.2	2.00971017556029	1.2	250.734960900445	1.2	2.01469952911923	1.2	285.407127194048	1.19999999999999	2.00729237031331	1.19999999999999	246.024460466288	1.2	2.02752093701993	1.2	258.974578173365	
1.3	2.39090716270669	1.3	456.63808577956	1.3	2.18256218280407	1.3	253.144235102809	1.3	2.18667870324784	1.3	392.847032344434	1.3	2.17570401192961	1.3	256.898042607645	1.30000000000001	2.17908521883995	1.30000000000001	263.40253498347	1.3	2.17612692226205	1.3	242.688588514284	1.3	2.17393269769885	1.3	247.178672907467	1.3	2.17540166861355	1.3	259.226530943124	1.3	2.17734811119372	1.3	263.859305960068	1.3	2.20143913621442	1.3	233.571195167315	1.3	2.17837043280308	1.3	235.099005294614	1.30000000000001	2.17950798983632	1.30000000000001	266.27354145603	1.30000000000001	2.17376174112863	1.30000000000001	258.415520875132	1.3	2.18888986890003	1.3	299.936223200348	1.30000000000001	2.17621803570558	1.30000000000001	263.506144619896	1.30000000000001	2.18200020113187	1.30000000000001	300.339220302703	1.3	2.17431677510532	1.3	258.772652159677	1.3	2.19433167634473	1.3	269.426532213401	
1.4	2.55757842571603	1.4	467.472641503264	1.4	2.3494532454946	1.4	264.454010903137	1.40000000000186	2.35347542413147	1.40000000000186	406.611211474228	1.39999999999999	2.34263087058318	1.39999999999999	269.453407781839	1.40000000000001	2.34652319252997	1.40000000000001	276.487126029678	1.39999999999999	2.34293665313918	1.39999999999999	254.213491643895	1.4	2.34112213167686	1.4	259.253615695343	1.40000000000001	2.34301176467469	1.40000000000001	272.64102754998	1.4	2.34399478263197	1.4	276.812002084626	1.39999999999999	2.36780371471866	1.39999999999999	244.157513407118	1.39999999999999	2.34753588810956	1.39999999999999	245.880132752064	1.40000000000001	2.34662756880472	1.40000000000001	277.948397524596	1.40000000000001	2.33974743784203	1.40000000000001	271.808826255437	1.40000000000001	2.35793878374532	1.40000000000001	314.229819196043	1.40000000000001	2.34443613635922	1.40000000000001	275.688553301734	1.40000000000001	2.34961400036417	1.40000000000001	314.763028654852	1.39999999999999	2.34178241547696	1.39999999999999	271.429389613331	1.40000000000001	2.36177101500431	1.40000000000001	279.662458524399	
1.5	2.72282447365281	1.5	477.971266263922	1.5	2.5159098136343	1.5	275.530815088132	1.50000000000186	2.52012186972402	1.50000000000186	420.512669734307	1.5	2.50943005597903	1.5	281.470188383537	1.5	2.51261375848718	1.5	289.306699414737	1.5	2.5107022672551	1.5	265.536432380031	1.5	2.50824152903738	1.5	271.033804892795	1.5	2.51019116423465	1.5	285.639393950987	1.50000000000001	2.51226475794986	1.50000000000001	289.313397843216	1.5	2.53537123595298	1.5	254.312772085541	1.5	2.51319888913755	1.5	256.361645369907	1.5	2.51429100519892	1.5	289.660974885919	1.5	2.50797279582639	1.5	284.330494650931	1.5	2.52441841783341	1.5	328.183314195485	1.5	2.51080627776927	1.5	287.851426037378	1.5	2.51670864608255	1.5	328.732244270213	1.5	2.50926021775653	1.5	283.503718492284	1.5	2.52843371974179	1.5	289.630083898373	
1.6	2.89228621874094	1.6	488.519117425312	1.59999999999999	2.68424482029322	1.59999999999999	286.36781280511	1.60000000000186	2.68749745819311	1.60000000000186	433.39685362298	1.59999999999999	2.67739299638171	1.59999999999999	293.116345346789	1.60000000000001	2.68080141420771	1.60000000000001	301.679046970093	1.59999999999999	2.67763552234814	1.59999999999999	276.366899925051	1.6	2.67710096922682	1.6	282.445298580569	1.59999999999999	2.67827658926448	1.59999999999999	298.300010399544	1.6	2.67835322261064	1.6	301.671402667126	1.59999999999999	2.70229804047343	1.59999999999999	264.281611634942	1.59999999999999	2.6808538114977	1.59999999999999	266.483107225213	1.60000000000001	2.68104992835816	1.60000000000001	300.898477689771	1.60000000000001	2.67488984474347	1.60000000000001	296.669900308188	1.59999999999999	2.69145419290921	1.59999999999999	341.923832820612	1.60000000000001	2.67840190864548	1.60000000000001	299.763287330279	1.60000000000001	2.68402349951779	1.60000000000001	342.411462952441	1.59999999999999	2.67540324161871	1.59999999999999	295.610016110004	1.59999999999999	2.69561136026634	1.59999999999999	299.421999443439	
1.7	3.05805936844726	1.7	498.70729981194	1.7	2.85115419453067	1.7	296.934381367464	1.70000000000186	2.85470585040512	1.70000000000186	445.685413978936	1.69999999999999	2.84398809059686	1.69999999999999	304.22750114667	1.7	2.84681384162361	1.7	314.075873575348	1.69999999999999	2.84437716365392	1.69999999999999	286.855279227894	1.7	2.84234591762095	1.7	293.431371574116	1.7	2.84384312565231	1.7	310.540826831129	1.7	2.84567527458687	1.7	314.001713377366	1.69999999999999	2.86934392039855	1.69999999999999	274.175672529964	1.7	2.84764772386187	1.7	276.306814157578	1.7	2.84828860950676	1.7	311.907551804325	1.7	2.84226992858994	1.7	308.27433874947	1.7	2.85933211695378	1.7	355.189945366874	1.7	2.84506447717704	1.7	311.506510115578	1.7	2.85127632454505	1.7	355.614874933962	1.69999999999999	2.84249570222163	1.69999999999999	307.356135635928	1.7	2.86193638550324	1.7	309.029669551819	
1.8	3.2259054494108	1.8	508.364428242203	1.8	3.01738183428228	1.8	307.177697322913	1.80000000000186	3.0225419440988	1.80000000000186	457.514256595459	1.8	3.01190064877964	1.8	314.868188979744	1.80000000000001	3.01458669386172	1.80000000000001	326.034532918129	1.8	3.01181243476241	1.8	297.069800581084	1.8	3.00948117307564	1.8	304.249010696367	1.8	3.01186606476197	1.8	322.270302604011	1.8	3.01245350522606	1.8	325.774581142468	1.8	3.03687732263243	1.8	283.28548069112	1.8	3.01438368584652	1.8	286.116601273534	1.80000000000001	3.01468079066419	1.80000000000001	322.678015436395	1.80000000000001	3.01072240936087	1.80000000000001	319.303039759688	1.8	3.0248910752867	1.8	368.301475646149	1.80000000000001	3.01221871764125	1.80000000000001	322.901000799902	1.80000000000001	3.01791730211026	1.80000000000001	368.256405636203	1.8	3.01006757738872	1.8	318.974016408902	1.8	3.03012035144038	1.8	318.426932608417	
1.9	3.39174619159508	1.9	518.052625011478	1.9	3.18536521605008	1.9	317.452054332534	1.90000000000186	3.18878808631846	1.90000000000186	469.626324957062	1.89999999999999	3.17856516668564	1.89999999999999	325.538921970292	1.90000000000001	3.18199451831353	1.90000000000001	337.847204718855	1.89999999999999	3.17860280926516	1.89999999999999	307.021236949368	1.9	3.17738373525742	1.9	314.837293444725	1.90000000000001	3.1790897027236	1.90000000000001	333.475595652999	1.9	3.1799907223898	1.9	337.40302114893	1.89999999999999	3.20343241014259	1.89999999999999	292.610852739017	1.89999999999999	3.18295551967263	1.89999999999999	295.524887405918	1.90000000000001	3.18282240936644	1.90000000000001	332.911426994542	1.90000000000001	3.17602650721226	1.90000000000001	330.079565173946	1.90000000000001	3.19373553282513	1.90000000000001	381.049139832612	1.90000000000001	3.17841961039222	1.90000000000001	333.803623107087	1.90000000000001	3.18482762455046	1.90000000000001	380.549458895984	1.89999999999999	3.17676603909011	1.89999999999999	330.425136780832	1.90000000000001	3.19649425131887	1.90000000000001	327.668935824477	
2	3.55912794018054	2	527.267097822915	2	3.35174249488307	2	327.467596434871	2.00000000000186	3.35526457835719	2.00000000000186	481.657943964819	2	3.34475178342657	2	335.979152623622	2	3.34862572572346	2	349.216197719215	2	3.34628184065491	2	316.690425279376	2	3.34382025376954	2	324.930601891538	2	3.34668104951623	2	344.083055097144	2.00000000000001	3.34712615304954	2.00000000000001	348.908479281818	2	3.37038418807636	2	301.858985949366	2	3.34832385491261	2	304.905347547901	2	3.3496686149079	2	342.982420988846	2	3.34382526651451	2	340.465867338935	2	3.35987861838742	2	393.676400562981	2	3.3467092325407	2	344.770642186632	2	3.35247444673301	2	392.661690966633	2	3.34478135125043	2	341.269801538146	2	3.36372811229135	2	336.594944201352	
2.1	3.72608705868198	2.1	536.422771801881	2.09999999999999	3.51886630321986	2.09999999999999	337.282176587905	2.10000000000186	3.52117059926505	2.10000000000186	493.220472890243	2.09999999999999	3.51246086568359	2.09999999999999	346.23459669092	2.10000000000001	3.51594793951698	2.10000000000001	359.971068064624	2.09999999999999	3.51237151079628	2.09999999999999	326.405315718148	2.1	3.51111828344558	2.1	335.182712660753	2.09999999999999	3.51332293104636	2.09999999999999	354.454014086514	2.1	3.51317018198469	2.1	360.598792212841	2.09999999999999	3.53706378118355	2.09999999999999	310.742320834834	2.09999999999999	3.51596394072298	2.09999999999999	314.218350467855	2.10000000000001	3.51647714845352	2.10000000000001	352.615343217621	2.10000000000001	3.51059411466142	2.10000000000001	351.348121512274	2.09999999999999	3.52651115060363	2.09999999999999	406.35745790496	2.10000000000001	3.51336188190536	2.10000000000001	355.38354950404	2.10000000000001	3.51980330609477	2.10000000000001	404.555398745288	2.09999999999999	3.51053214048517	2.09999999999999	351.763342223421	2.09999999999999	3.53029456193624	2.09999999999999	345.231605933804	
