AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_plexi_5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;4/23/2024 1:36:37 PM +00:00
User_Name;labmanager
Measurement_Started;4/25/2024 2:46:29 PM
Measurement_Finished;4/25/2024 2:47:30 PM
Measurement_Saved;4/25/2024 2:47:30 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;3571.83
102.00;3511.41
104.00;3444.50
106.00;3363.65
108.00;3286.21
110.00;3194.17
112.00;3092.40
114.00;3000.02
116.00;2885.46
118.00;2784.29
120.00;2679.03
122.00;2586.04
124.00;2494.70
126.00;2404.00
128.00;2327.00
130.00;2255.36
132.00;2192.29
134.00;2144.09
136.00;2094.72
138.00;2048.12
140.00;2014.72
142.00;1983.02
144.00;1957.14
146.00;1939.47
148.00;1919.31
150.00;1907.76
152.00;1905.98
154.00;1892.84
156.00;1884.15
158.00;1878.53
160.00;1873.87
162.00;1872.03
164.00;1870.16
166.00;1869.75
168.00;1868.43
170.00;1866.04
172.00;1861.23
174.00;1846.27
176.00;1843.26
178.00;1845.40
180.00;1835.00
182.00;1823.42
184.00;1818.15
186.00;1823.14
188.00;1805.96
190.00;1798.41
192.00;1792.88
194.00;1786.57
196.00;1777.79
198.00;1772.56
200.00;1770.58
202.00;1766.01
204.00;1760.47
206.00;1759.95
208.00;1757.84
210.00;1758.56
212.00;1760.57
214.00;1757.69
216.00;1753.65
218.00;1750.43
220.00;1746.68
222.00;1740.53
224.00;1739.16
226.00;1742.86
228.00;1737.98
230.00;1737.15
232.00;1740.27
234.00;1733.68
236.00;1737.14
238.00;1737.09
240.00;1735.20
242.00;1734.42
244.00;1739.10
246.00;1735.81
248.00;1741.64
250.00;1742.94
252.00;1743.03
254.00;1750.68
256.00;1745.42
