X_bmelabs-sample0 -1 - time [sec]	Y_bmelabs-sample0 - 1 - Fn [mN]	X_bmelabs-sample0 -1 - time [sec]	Y_bmelabs-sample0 - 1 - Pd [nm]	X_bmelabs-sample0 -2 - time [sec]	Y_bmelabs-sample0 - 2 - Fn [mN]	X_bmelabs-sample0 -2 - time [sec]	Y_bmelabs-sample0 - 2 - Pd [nm]	X_bmelabs-sample0 -3 - time [sec]	Y_bmelabs-sample0 - 3 - Fn [mN]	X_bmelabs-sample0 -3 - time [sec]	Y_bmelabs-sample0 - 3 - Pd [nm]	X_bmelabs-sample0 -4 - time [sec]	Y_bmelabs-sample0 - 4 - Fn [mN]	X_bmelabs-sample0 -4 - time [sec]	Y_bmelabs-sample0 - 4 - Pd [nm]	X_bmelabs-sample0 -5 - time [sec]	Y_bmelabs-sample0 - 5 - Fn [mN]	X_bmelabs-sample0 -5 - time [sec]	Y_bmelabs-sample0 - 5 - Pd [nm]	X_bmelabs-sample0 -6 - time [sec]	Y_bmelabs-sample0 - 6 - Fn [mN]	X_bmelabs-sample0 -6 - time [sec]	Y_bmelabs-sample0 - 6 - Pd [nm]	X_bmelabs-sample0 -7 - time [sec]	Y_bmelabs-sample0 - 7 - Fn [mN]	X_bmelabs-sample0 -7 - time [sec]	Y_bmelabs-sample0 - 7 - Pd [nm]	X_bmelabs-sample0 -8 - time [sec]	Y_bmelabs-sample0 - 8 - Fn [mN]	X_bmelabs-sample0 -8 - time [sec]	Y_bmelabs-sample0 - 8 - Pd [nm]	X_bmelabs-sample0 -9 - time [sec]	Y_bmelabs-sample0 - 9 - Fn [mN]	X_bmelabs-sample0 -9 - time [sec]	Y_bmelabs-sample0 - 9 - Pd [nm]	X_bmelabs-sample0 -10 - time [sec]	Y_bmelabs-sample0 - 10 - Fn [mN]	X_bmelabs-sample0 -10 - time [sec]	Y_bmelabs-sample0 - 10 - Pd [nm]	X_bmelabs-sample0 -11 - time [sec]	Y_bmelabs-sample0 - 11 - Fn [mN]	X_bmelabs-sample0 -11 - time [sec]	Y_bmelabs-sample0 - 11 - Pd [nm]	X_bmelabs-sample0 -12 - time [sec]	Y_bmelabs-sample0 - 12 - Fn [mN]	X_bmelabs-sample0 -12 - time [sec]	Y_bmelabs-sample0 - 12 - Pd [nm]	X_bmelabs-sample0 -13 - time [sec]	Y_bmelabs-sample0 - 13 - Fn [mN]	X_bmelabs-sample0 -13 - time [sec]	Y_bmelabs-sample0 - 13 - Pd [nm]	X_bmelabs-sample0 -14 - time [sec]	Y_bmelabs-sample0 - 14 - Fn [mN]	X_bmelabs-sample0 -14 - time [sec]	Y_bmelabs-sample0 - 14 - Pd [nm]	X_bmelabs-sample0 -15 - time [sec]	Y_bmelabs-sample0 - 15 - Fn [mN]	X_bmelabs-sample0 -15 - time [sec]	Y_bmelabs-sample0 - 15 - Pd [nm]	X_bmelabs-sample0 -16 - time [sec]	Y_bmelabs-sample0 - 16 - Fn [mN]	X_bmelabs-sample0 -16 - time [sec]	Y_bmelabs-sample0 - 16 - Pd [nm]	X_bmelabs-sample0 -17 - time [sec]	Y_bmelabs-sample0 - 17 - Fn [mN]	X_bmelabs-sample0 -17 - time [sec]	Y_bmelabs-sample0 - 17 - Pd [nm]	X_bmelabs-sample0 -18 - time [sec]	Y_bmelabs-sample0 - 18 - Fn [mN]	X_bmelabs-sample0 -18 - time [sec]	Y_bmelabs-sample0 - 18 - Pd [nm]	X_bmelabs-sample0 -19 - time [sec]	Y_bmelabs-sample0 - 19 - Fn [mN]	X_bmelabs-sample0 -19 - time [sec]	Y_bmelabs-sample0 - 19 - Pd [nm]	X_bmelabs-sample0 -20 - time [sec]	Y_bmelabs-sample0 - 20 - Fn [mN]	X_bmelabs-sample0 -20 - time [sec]	Y_bmelabs-sample0 - 20 - Pd [nm]	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0999999999999943	0.138069982334541	0.0999999999999943	40.138493204722	0.100000000000001	0.138185824509326	0.100000000000001	37.8925369659554	0.100000000000009	0.140314917580497	0.100000000000009	39.0533841709838	0.0999999999999943	0.145237938488915	0.0999999999999943	35.4157464244053	0.100000000000001	0.138294333738292	0.100000000000001	45.5453800896067	0.100000000000009	0.141565006398748	0.100000000000009	36.0604144589162	0.0999999999999943	0.144549687749472	0.0999999999999943	36.7556958735804	0.0999999999999943	0.140225115861734	0.0999999999999943	34.9150195688705	0.100000000000001	-0.000516262982624016	0.100000000000001	34.9800802723622	0.0999999999999943	0.141126046249599	0.0999999999999943	38.981911529845	0.100000000000009	0.141787302472638	0.100000000000009	33.9227062795545	0.100000000000009	0.141633277308552	0.100000000000009	34.0890346706147	0.100000000000009	0.142307944025958	0.100000000000009	35.9245314029976	0.100000000000009	0.143575242410478	0.100000000000009	33.6683979185181	0.0999999999999943	0.143353959033581	0.0999999999999943	32.5337123285865	0.100000000000009	0.147630537050555	0.100000000000009	33.3255275108969	0.0999999999999943	0.143921351316471	0.0999999999999943	37.0032830687706	0.0999999999999943	0.144315431665517	0.0999999999999943	36.6162339560106	0.0999999999999943	0.145890286762138	0.0999999999999943	33.9696725859538	0.100000000000009	0.142742926691053	0.100000000000009	40.9247923016666	
0.199999999999989	0.307801602460275	0.199999999999989	76.8316931498701	0.200000000000003	0.309599673035726	0.200000000000003	73.1356931282789	0.200000000000003	0.312721501486682	0.200000000000003	72.9441262592445	0.200000000000003	0.316300863362756	0.200000000000003	62.4445328867298	0.200000000000003	0.311015395463684	0.200000000000003	83.2610066936468	0.200000000000003	0.312179147287575	0.200000000000003	67.6674972055482	0.199999999999989	0.31697233507734	0.199999999999989	66.5846346237232	0.199999999999989	0.309842888103373	0.199999999999989	67.7317848385426	0.199999999999996	-0.00120393434115074	0.199999999999996	233.266055147397	0.200000000000003	0.31138207549502	0.200000000000003	73.0100146029143	0.200000000000003	0.312614672016595	0.200000000000003	63.7817038295908	0.200000000000003	0.313333832016857	0.200000000000003	62.5769962425691	0.200000000000003	0.314915565993884	0.200000000000003	67.1464204060612	0.200000000000003	0.315695098543355	0.200000000000003	62.8520774625939	0.200000000000003	0.31280424632635	0.200000000000003	61.8690319242889	0.200000000000003	0.318091032988823	0.200000000000003	61.9823094893946	0.200000000000003	0.315706717055376	0.200000000000003	68.8269983584177	0.200000000000003	0.31594549135284	0.200000000000003	68.4573842590907	0.200000000000003	0.31833765098945	0.200000000000003	63.2300225333893	0.200000000000003	0.31792946889529	0.200000000000003	76.4893684390701	
0.299999999999997	0.483211915508555	0.299999999999997	106.84433618735	0.300000000000004	0.481564676008977	0.300000000000004	103.251345535682	0.299999999999997	0.484712764116955	0.299999999999997	101.447508313868	0.299999999999997	0.489018876643993	0.299999999999997	85.1350660013851	0.300000000000004	0.486827799260118	0.300000000000004	113.4403191827	0.300000000000011	0.485072197251819	0.300000000000011	93.8275934458945	0.299999999999997	0.489326439323446	0.299999999999997	91.2069253899974	0.299999999999997	0.483880251098441	0.299999999999997	94.6842283155999	0.299999999999997	-0.00417144993766894	0.299999999999997	636.984382254014	0.299999999999997	0.485867537007176	0.299999999999997	101.330192592286	0.299999999999997	0.485324539791021	0.299999999999997	88.8005888555197	0.300000000000011	0.488299444820224	0.300000000000011	85.9420515553212	0.300000000000011	0.487522789075647	0.300000000000011	92.9027828533435	0.300000000000011	0.488107707669673	0.300000000000011	85.4734571476002	0.299999999999997	0.484593495243596	0.299999999999997	87.7152069733712	0.300000000000011	0.489253507417715	0.300000000000011	86.3810510054465	0.299999999999997	0.490123501244362	0.299999999999997	94.8063507166808	0.299999999999997	0.488433993441814	0.299999999999997	95.0088542595043	0.299999999999997	0.4903057595595	0.299999999999997	86.8344068294391	0.300000000000011	0.491729716449737	0.300000000000011	103.641536952637	
0.399999999999991	0.655230036206948	0.399999999999991	131.540200527525	0.400000000000006	0.653504334676997	0.400000000000006	129.597110571922	0.400000000000006	0.658430789098945	0.400000000000006	125.431861306424	0.399999999999991	0.658998014246136	0.399999999999991	104.396376627846	0.399999999999999	0.658818725850309	0.399999999999999	138.947161758552	0.400000000000006	0.655578879656531	0.400000000000006	117.019185381651	0.399999999999991	0.659517345550773	0.399999999999991	113.257760858687	0.399999999999991	0.655109984657313	0.399999999999991	117.6506975753	0.399999999999999	0.118660253290956	0.399999999999999	1210.78630400007	0.400000000000006	0.657070538335608	0.400000000000006	125.450987980002	0.400000000000006	0.656060897388069	0.400000000000006	110.976220639714	0.400000000000006	0.659319984569635	0.400000000000006	105.273347799084	0.400000000000006	0.65855479362353	0.400000000000006	115.65492968657	0.400000000000006	0.65828687355803	0.400000000000006	106.723891803994	0.400000000000006	0.656378326345168	0.400000000000006	110.077094177541	0.400000000000006	0.661261947891651	0.400000000000006	108.666681626346	0.400000000000006	0.660950324745923	0.400000000000006	115.964794531465	0.399999999999991	0.66090340749371	0.399999999999991	116.828223326593	0.399999999999991	0.661629636509917	0.399999999999991	106.909369606001	0.400000000000006	0.663589038946336	0.400000000000006	126.772588373569	
0.5	0.825140957126768	0.5	153.656733345997	0.5	0.82409410691188	0.5	152.330403579981	0.5	0.827740596776337	0.5	145.816370604734	0.5	0.828494261632131	0.5	121.88085293019	0.5	0.829207939090662	0.5	161.087659762416	0.5	0.825276548674537	0.5	138.933514790551	0.5	0.829033603419696	0.5	133.738080876356	0.5	0.824195572655054	0.5	138.150799102732	0.5	0.600844688611368	0.5	1402.41742428771	0.5	0.827057954158021	0.5	147.017626659362	0.5	0.825608668300611	0.5	130.964485833829	0.5	0.827577591342405	0.5	122.660876513692	0.5	0.826712400659589	0.5	136.388157443435	0.5	0.82793174139141	0.5	125.569636111322	0.5	0.826512026887196	0.5	129.657269098971	0.5	0.830238855935776	0.5	127.900652842072	0.5	0.831261135764271	0.5	134.77980701282	0.5	0.831021925732469	0.5	135.626673909428	0.5	0.831698596167122	0.5	125.110154840513	0.5	0.832606697152745	0.5	148.363565131149	
0.599999999999994	0.995247872396628	0.599999999999994	173.976022779243	0.600000000000001	0.99327885398224	0.600000000000001	173.1289557938	0.600000000000009	0.996986674344876	0.600000000000009	164.101365953684	0.599999999999994	0.997538969664511	0.599999999999994	138.772397804132	0.600000000000001	0.997889009481114	0.600000000000001	181.281147888513	0.600000000000932	0.993239585701932	0.600000000000932	159.833243742469	0.599999999999994	0.996693373313552	0.599999999999994	153.094692905142	0.599999999999994	0.994878234415783	0.599999999999994	157.113540808496	0.600000000000001	0.67863180148874	0.600000000000001	1418.51324769959	0.599999999999994	0.995525024532744	0.599999999999994	167.472085195186	0.600000000000009	0.994985403142436	0.600000000000009	148.922617881908	0.600000000000009	0.996720746422237	0.600000000000009	139.09030258219	0.600000000000009	0.997366760111079	0.600000000000009	155.985881065135	0.600000000000009	0.996475087080339	0.600000000000009	142.614435389987	0.599999999999994	0.995872009710752	0.599999999999994	147.014584399585	0.600000000000009	0.999253199361617	0.600000000000009	145.655308187998	0.599999999999994	0.999523353020061	0.599999999999994	152.352449731552	0.599999999999994	1.00098563823265	0.599999999999994	152.232910295425	0.599999999999994	1.00096710551162	0.599999999999994	141.524114951607	0.600000000000009	1.00165146193759	0.600000000000009	167.800390045159	
0.699999999999989	1.16273924098938	0.699999999999989	192.643706213858	0.700000000000003	1.16161604197312	0.700000000000003	191.882991202874	0.700000000000003	1.16584925119945	0.700000000000003	181.210589289549	0.700000000000003	1.16474199687674	0.700000000000003	154.545891746238	0.700000000000003	1.16670641588391	0.700000000000003	199.920768864104	0.700000000000941	1.16212716114463	0.700000000000941	179.015805770177	0.699999999999989	1.16621629057503	0.699999999999989	171.598453562183	0.699999999999989	1.16221289562579	0.699999999999989	174.659044205327	0.699999999999996	0.67988445981553	0.699999999999996	1421.81506362249	0.700000000000003	1.16389963073408	0.700000000000003	186.605429917108	0.700000000000003	1.16482823987511	0.700000000000003	165.295618899108	0.700000000000003	1.16461822081821	0.700000000000003	154.864392243325	0.700000000000003	1.16520332193985	0.700000000000003	174.465940290247	0.700000000000003	1.16561901865032	0.700000000000003	159.090318447852	0.700000000000003	1.16470001398172	0.700000000000003	162.760288731079	0.700000000000003	1.16834202646997	0.700000000000003	161.889383889502	0.700000000000003	1.1685017290613	0.700000000000003	168.7734902589	0.700000000000003	1.16924977619562	0.700000000000003	167.167245308519	0.700000000000003	1.16910752324438	0.700000000000003	156.249502651917	0.700000000000003	1.17129055076923	0.700000000000003	185.95512756292	
0.799999999999997	1.33170785284162	0.799999999999997	210.236544262443	0.800000000000004	1.33029996657605	0.800000000000004	209.834420275001	0.799999999999997	1.33309518065658	0.799999999999997	197.0951052499	0.799999999999997	1.33316862850015	0.799999999999997	169.676804944174	0.800000000000004	1.33464976126081	0.800000000000004	217.776359932031	0.800000000000935	1.3307777898034	0.800000000000935	196.946225514694	0.799999999999997	1.33481727916153	0.799999999999997	188.496883311018	0.800000000000452	1.33105783890712	0.800000000000452	190.801110875327	0.799999999999997	0.676089339182059	0.799999999999997	1423.15052471531	0.799999999999997	1.33312425848984	0.799999999999997	204.36482373043	0.799999999999997	1.33301089817723	0.799999999999997	179.747912625316	0.800000000000011	1.33288951570368	0.800000000000011	170.224329849589	0.800000000000011	1.33309605372142	0.800000000000011	191.949934560398	0.800000000000011	1.33351535115757	0.800000000000011	174.208685166377	0.799999999999997	1.33333021291691	0.799999999999997	177.424381035962	0.800000000000011	1.3373897739607	0.800000000000011	176.950475179183	0.799999999999997	1.33686780813187	0.799999999999997	184.595824066491	0.799999999999997	1.33788130517577	0.799999999999997	181.065051947371	0.799999999999997	1.33758044421626	0.799999999999997	170.2244480839	0.800000000000011	1.33941991617753	0.800000000000011	202.432188416424	
0.899999999999991	1.49861861358547	0.899999999999991	227.24012069375	0.900000000000006	1.49809734257332	0.900000000000006	226.696624849865	0.900000000000006	1.50191478701778	0.900000000000006	213.074081329978	0.899999999999991	1.50050873620065	0.899999999999991	184.50889911037	0.899999999999999	1.50279529850256	0.899999999999999	234.515050578921	0.900000000000944	1.49861805494885	0.900000000000944	213.898288166092	0.899999999999991	1.50178131562794	0.899999999999991	203.807044272253	0.90000000000046	1.49915643109113	0.90000000000046	206.623426493024	0.899999999999999	0.674005009264823	0.899999999999999	1424.08007832273	0.900000000000006	1.50125181393104	0.900000000000006	220.783845179539	0.900000000000006	1.50142263853565	0.900000000000006	193.07919046696	0.900000000000006	1.50081871720193	0.900000000000006	185.020153367077	0.900000000000006	1.50204066015368	0.900000000000006	208.653418667382	0.900000000000006	1.50204917916692	0.900000000000006	188.402013918676	0.900000000000006	1.50121407094111	0.900000000000006	191.316562450084	0.900000000000006	1.50445792821006	0.900000000000006	191.554095181346	0.900000000000006	1.50465049426266	0.900000000000006	199.209212041751	0.899999999999991	1.5055397103911	0.899999999999991	194.348881450423	0.899999999999991	1.50466991585598	0.899999999999991	183.945503522409	0.900000000000006	1.5079289503442	0.900000000000006	218.055170080333	
