AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample1_haversian_2
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:14:22 PM
Measurement_Finished;3/7/2024 3:14:53 PM
Measurement_Saved;3/7/2024 3:14:53 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;4530.61
102.00;4450.19
104.00;4361.95
106.00;4252.63
108.00;4121.06
110.00;3981.50
112.00;3816.50
114.00;3633.49
116.00;3463.07
118.00;3287.87
120.00;3097.93
122.00;2918.81
124.00;2750.03
126.00;2594.03
128.00;2446.62
130.00;2308.30
132.00;2191.84
134.00;2078.28
136.00;1967.02
138.00;1875.98
140.00;1795.35
142.00;1721.01
144.00;1651.79
146.00;1592.53
148.00;1540.82
150.00;1498.10
152.00;1460.61
154.00;1434.83
156.00;1408.75
158.00;1385.60
160.00;1363.54
162.00;1346.87
164.00;1344.43
166.00;1331.21
168.00;1314.75
170.00;1310.52
172.00;1304.17
174.00;1296.61
176.00;1290.76
178.00;1283.99
180.00;1279.41
182.00;1275.66
184.00;1272.10
186.00;1263.58
188.00;1259.70
190.00;1253.24
192.00;1247.81
194.00;1241.89
196.00;1242.21
198.00;1239.70
200.00;1233.45
202.00;1235.02
204.00;1244.99
206.00;1240.70
208.00;1231.44
210.00;1236.00
212.00;1230.84
214.00;1226.01
216.00;1228.58
218.00;1232.93
220.00;1237.67
222.00;1237.05
224.00;1231.86
226.00;1227.62
228.00;1234.56
230.00;1235.82
232.00;1234.54
234.00;1232.60
236.00;1233.19
238.00;1236.25
240.00;1239.47
242.00;1232.63
244.00;1230.61
246.00;1234.88
248.00;1237.90
250.00;1239.72
252.00;1235.96
254.00;1244.35
256.00;1245.93
258.00;1241.40
260.00;1244.84
262.00;1249.01
264.00;1248.30
266.00;1245.66
268.00;1242.26
270.00;1243.65
272.00;1245.58
274.00;1249.93
276.00;1252.16
278.00;1250.21
280.00;1253.43
282.00;1251.62
284.00;1250.40
286.00;1250.47
288.00;1253.18
290.00;1250.26
292.00;1251.82
294.00;1252.46
296.00;1247.78
298.00;1251.25
300.00;1249.35
302.00;1244.88
304.00;1252.36
306.00;1250.23
308.00;1254.10
310.00;1246.43
312.00;1253.44
314.00;1254.93
316.00;1249.28
318.00;1244.89
320.00;1246.95
322.00;1250.79
324.00;1246.71
326.00;1245.50
328.00;1247.11
330.00;1247.75
332.00;1243.20
334.00;1239.73
336.00;1245.80
338.00;1249.39
340.00;1251.45
342.00;1247.46
344.00;1244.07
346.00;1247.26
348.00;1246.25
350.00;1243.16
352.00;1241.56
354.00;1239.96
356.00;1244.62
358.00;1249.79
360.00;1244.13
362.00;1245.97
364.00;1239.28
366.00;1234.79
368.00;1236.12
370.00;1239.21
372.00;1245.41
374.00;1245.44
376.00;1244.61
378.00;1246.50
380.00;1241.60
382.00;1241.19
384.00;1247.58
386.00;1245.41
388.00;1245.88
390.00;1250.00
392.00;1249.94
394.00;1251.07
396.00;1248.48
398.00;1248.30
400.00;1243.91
402.00;1249.87
404.00;1252.07
406.00;1254.23
408.00;1259.36
410.00;1261.98
412.00;1258.28
414.00;1263.49
416.00;1258.53
418.00;1259.92
420.00;1266.32
422.00;1267.99
424.00;1267.38
426.00;1276.39
428.00;1282.18
430.00;1282.98
432.00;1282.78
434.00;1284.66
436.00;1280.65
438.00;1280.96
440.00;1287.35
442.00;1279.64
444.00;1277.91
446.00;1277.63
448.00;1273.47
450.00;1274.84
452.00;1267.95
454.00;1270.10
456.00;1270.33
458.00;1271.00
460.00;1264.47
462.00;1260.67
464.00;1259.79
466.00;1265.99
468.00;1263.38
470.00;1261.92
472.00;1255.85
474.00;1243.11
476.00;1246.17
478.00;1241.86
480.00;1240.50
482.00;1231.56
484.00;1237.30
486.00;1242.96
488.00;1239.01
490.00;1242.37
492.00;1246.67
494.00;1240.95
496.00;1240.52
498.00;1244.18
500.00;1240.10
502.00;1238.45
504.00;1237.11
506.00;1235.81
508.00;1241.21
510.00;1231.03
512.00;1234.42
514.00;1240.41
516.00;1237.64
518.00;1242.24
520.00;1247.18
522.00;1243.83
524.00;1246.53
