AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_haversian_2
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:33:24 PM
Measurement_Finished;3/7/2024 3:33:54 PM
Measurement_Saved;3/7/2024 3:33:54 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;2118.39
102.00;2094.27
104.00;2062.30
106.00;2029.83
108.00;1991.29
110.00;1947.96
112.00;1881.96
114.00;1819.56
116.00;1755.60
118.00;1682.51
120.00;1622.34
122.00;1560.84
124.00;1493.10
126.00;1439.48
128.00;1389.88
130.00;1340.93
132.00;1295.26
134.00;1257.11
136.00;1224.04
138.00;1187.10
140.00;1152.71
142.00;1129.36
144.00;1113.77
146.00;1088.98
148.00;1065.65
150.00;1052.99
152.00;1045.24
154.00;1035.71
156.00;1025.57
158.00;1018.23
160.00;1013.85
162.00;1004.15
164.00;1004.79
166.00;1003.42
168.00;1003.67
170.00;999.80
172.00;995.32
174.00;992.82
176.00;986.61
178.00;989.23
180.00;989.37
182.00;984.98
184.00;983.33
186.00;980.19
188.00;975.81
190.00;967.93
192.00;971.60
194.00;968.18
196.00;966.22
198.00;966.54
200.00;962.85
202.00;966.23
204.00;968.94
206.00;965.84
208.00;966.01
210.00;968.79
212.00;970.08
214.00;966.79
216.00;964.22
218.00;966.98
220.00;967.46
222.00;967.20
224.00;964.83
226.00;965.67
228.00;970.64
230.00;965.04
232.00;967.12
234.00;962.25
236.00;958.17
238.00;959.78
240.00;963.82
242.00;963.14
244.00;963.53
246.00;965.42
248.00;967.57
250.00;972.33
252.00;973.45
254.00;974.54
256.00;971.49
258.00;976.76
260.00;981.27
262.00;980.54
264.00;981.96
266.00;983.70
268.00;983.80
270.00;988.06
272.00;988.48
274.00;986.82
276.00;986.06
278.00;985.35
280.00;986.95
282.00;978.36
284.00;979.41
286.00;987.28
288.00;987.61
290.00;989.68
292.00;982.97
294.00;980.89
296.00;984.21
298.00;979.08
300.00;983.31
302.00;981.77
304.00;982.06
306.00;981.98
308.00;983.27
310.00;982.60
312.00;983.12
314.00;977.61
316.00;982.07
318.00;985.27
320.00;977.40
322.00;983.61
324.00;986.41
326.00;981.37
328.00;980.20
330.00;984.27
332.00;988.22
334.00;987.18
336.00;986.60
338.00;984.37
340.00;989.53
342.00;986.63
344.00;979.30
346.00;980.34
348.00;980.68
350.00;986.06
352.00;984.60
354.00;982.52
356.00;987.27
358.00;988.29
360.00;983.08
362.00;981.17
364.00;983.49
366.00;978.63
368.00;976.99
370.00;979.15
372.00;980.00
374.00;985.53
376.00;982.11
378.00;981.76
380.00;986.98
382.00;984.21
384.00;985.93
386.00;991.02
388.00;987.25
390.00;985.56
392.00;987.80
394.00;983.12
396.00;982.92
398.00;990.56
400.00;995.29
402.00;990.13
404.00;989.42
406.00;994.01
408.00;997.39
410.00;999.85
412.00;999.61
414.00;1007.50
416.00;1004.09
418.00;1004.86
420.00;1003.32
422.00;1008.57
424.00;1006.86
426.00;1010.21
428.00;1013.81
430.00;1011.40
432.00;1012.45
434.00;1009.08
