AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample_3_plexiform5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/28/2024 12:19:13 PM +00:00
User_Name;labmanager
Measurement_Started;3/28/2024 4:23:56 PM
Measurement_Finished;3/28/2024 4:24:57 PM
Measurement_Saved;3/28/2024 4:24:57 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;10530.24
102.00;10532.01
104.00;10526.83
106.00;10562.40
108.00;10440.45
110.00;9992.76
112.00;9534.50
114.00;9038.08
116.00;8533.41
118.00;8036.05
120.00;7553.55
122.00;7087.43
124.00;6651.45
126.00;6249.75
128.00;5873.46
130.00;5523.54
132.00;5222.54
134.00;4964.18
136.00;4723.35
138.00;4516.45
140.00;4342.29
142.00;4185.59
144.00;4056.39
146.00;3940.62
148.00;3843.07
150.00;3774.31
152.00;3717.71
154.00;3675.47
156.00;3637.74
158.00;3595.70
160.00;3572.67
162.00;3559.58
164.00;3541.70
166.00;3524.89
168.00;3513.28
170.00;3505.17
172.00;3496.76
174.00;3489.71
176.00;3480.41
178.00;3469.99
180.00;3455.91
182.00;3438.83
184.00;3426.99
186.00;3419.77
188.00;3420.45
190.00;3402.33
192.00;3384.00
194.00;3390.00
196.00;3379.22
198.00;3369.33
200.00;3362.20
202.00;3363.57
204.00;3364.66
206.00;3363.23
208.00;3366.51
210.00;3357.71
212.00;3357.53
214.00;3363.80
216.00;3362.87
218.00;3358.05
220.00;3353.13
222.00;3347.50
224.00;3344.14
226.00;3340.69
228.00;3334.44
230.00;3329.25
232.00;3332.59
234.00;3341.56
236.00;3333.64
238.00;3340.47
240.00;3346.11
242.00;3331.70
244.00;3324.04
246.00;3328.78
248.00;3333.38
250.00;3334.98
252.00;3338.78
254.00;3336.97
256.00;3350.30
258.00;3349.66
260.00;3346.44
262.00;3342.52
264.00;3344.70
266.00;3349.20
268.00;3345.93
270.00;3345.52
272.00;3345.46
274.00;3340.47
276.00;3343.60
278.00;3347.44
280.00;3345.62
282.00;3346.51
284.00;3338.78
286.00;3338.05
288.00;3347.81
290.00;3343.26
292.00;3336.54
294.00;3330.13
296.00;3325.22
298.00;3309.73
300.00;3311.45
302.00;3306.28
304.00;3310.06
306.00;3306.18
308.00;3308.92
310.00;3302.81
312.00;3298.58
314.00;3303.89
316.00;3302.65
318.00;3297.18
320.00;3288.09
322.00;3291.63
324.00;3280.31
326.00;3282.81
328.00;3286.38
330.00;3282.68
332.00;3279.78
334.00;3286.08
336.00;3282.90
338.00;3269.86
340.00;3269.37
342.00;3271.89
344.00;3275.84
346.00;3277.38
348.00;3268.24
350.00;3260.80
352.00;3267.53
354.00;3270.76
356.00;3265.91
358.00;3258.22
360.00;3251.48
362.00;3247.92
364.00;3242.77
366.00;3238.46
368.00;3230.41
370.00;3232.69
372.00;3217.52
374.00;3224.74
376.00;3232.17
378.00;3225.62
380.00;3226.57
382.00;3232.65
384.00;3234.11
386.00;3232.88
388.00;3223.93
390.00;3229.58
392.00;3227.19
394.00;3222.00
396.00;3224.00
398.00;3217.93
400.00;3215.12
402.00;3210.60
404.00;3213.95
406.00;3228.02
408.00;3229.68
410.00;3226.47
412.00;3235.90
414.00;3241.19
416.00;3247.53
418.00;3243.40
420.00;3248.44
422.00;3249.29
424.00;3257.07
426.00;3260.33
428.00;3254.95
430.00;3260.30
432.00;3261.13
434.00;3260.74
436.00;3256.37
438.00;3257.96
440.00;3259.78
442.00;3252.93
444.00;3251.46
446.00;3244.26
448.00;3237.75
450.00;3238.18
452.00;3235.74
454.00;3229.19
456.00;3210.93
458.00;3199.89
460.00;3202.93
462.00;3194.23
464.00;3189.14
466.00;3183.19
468.00;3173.50
470.00;3165.94
472.00;3157.69
474.00;3146.60
476.00;3146.67
478.00;3135.26
480.00;3124.06
482.00;3113.77
484.00;3115.00
486.00;3115.33
488.00;3123.91
490.00;3126.72
492.00;3126.47
494.00;3122.82
496.00;3119.57
498.00;3115.81
500.00;3109.93
502.00;3107.40
504.00;3102.43
506.00;3098.67
508.00;3097.32
510.00;3100.65
512.00;3093.91
514.00;3094.97
516.00;3099.57
518.00;3107.90
520.00;3103.36
522.00;3111.38
524.00;3102.45
526.00;3102.53
528.00;3106.57
530.00;3110.76
532.00;3101.89
534.00;3102.10
536.00;3092.16
538.00;3079.19
540.00;3080.51
542.00;3088.65
544.00;3090.13
546.00;3081.65
548.00;3084.03
550.00;3089.70
552.00;3089.54
554.00;3083.80
556.00;3088.65
558.00;3093.39
560.00;3100.87
562.00;3090.94
564.00;3091.10
566.00;3097.69
568.00;3104.04
570.00;3089.59
572.00;3087.72
574.00;3097.90
576.00;3104.37
578.00;3110.38
580.00;3118.56
582.00;3117.68
584.00;3115.56
586.00;3111.33
588.00;3105.81
590.00;3098.90
592.00;3093.68
594.00;3094.15
596.00;3088.88
598.00;3073.32
600.00;3069.81
602.00;3054.13
604.00;3047.33
606.00;3039.65
608.00;3039.78
610.00;3027.62
612.00;3028.22
614.00;3029.78
616.00;3025.13
618.00;3026.31
620.00;3017.72
622.00;3015.28
624.00;3009.77
626.00;2997.15
628.00;2984.03
630.00;2975.99
632.00;2967.19
634.00;2963.06
636.00;2960.92
638.00;2954.69
640.00;2951.74
642.00;2950.73
644.00;2942.88
646.00;2938.03
648.00;2934.58
650.00;2934.00
652.00;2936.52
654.00;2932.36
656.00;2939.88
658.00;2940.19
660.00;2923.42
662.00;2924.97
664.00;2925.69
666.00;2917.54
668.00;2912.61
670.00;2911.04
672.00;2908.71
674.00;2908.47
676.00;2904.48
678.00;2891.63
680.00;2901.87
682.00;2897.55
684.00;2890.89
686.00;2888.75
688.00;2885.66
690.00;2880.37
692.00;2882.88
694.00;2884.66
696.00;2879.64
698.00;2877.07
700.00;2875.34
702.00;2863.44
704.00;2865.48
706.00;2858.88
708.00;2857.50
710.00;2852.65
712.00;2843.37
714.00;2849.34
716.00;2846.44
718.00;2847.66
720.00;2844.83
722.00;2842.14
724.00;2836.78
726.00;2838.31
728.00;2830.32
730.00;2829.71
732.00;2830.43
734.00;2823.27
736.00;2818.35
738.00;2824.69
740.00;2815.54
742.00;2814.51
744.00;2810.82
746.00;2802.06
748.00;2795.52
750.00;2789.97
752.00;2790.02
754.00;2788.25
756.00;2786.28
758.00;2789.64
760.00;2787.23
762.00;2779.96
764.00;2778.61
766.00;2770.03
768.00;2767.91
770.00;2760.83
772.00;2762.05
774.00;2755.89
776.00;2753.81
778.00;2743.67
780.00;2750.31
782.00;2741.71
784.00;2739.26
786.00;2735.28
788.00;2733.77
790.00;2738.00
792.00;2734.26
794.00;2731.12
796.00;2726.17
798.00;2724.58
800.00;2722.86
802.00;2724.08
804.00;2716.65
806.00;2721.07
808.00;2719.46
810.00;2725.98
812.00;2724.93
814.00;2730.72
816.00;2726.51
818.00;2717.34
820.00;2708.04
822.00;2713.83
824.00;2709.57
826.00;2702.66
828.00;2703.02
830.00;2704.50
832.00;2711.13
834.00;2708.04
836.00;2704.25
838.00;2692.12
840.00;2690.40
842.00;2691.83
844.00;2713.67
846.00;2714.31
848.00;2713.50
