AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample1_haversian_5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;5/23/2024 9:27:06 AM +00:00
User_Name;labmanager
Measurement_Started;5/23/2024 2:54:31 PM
Measurement_Finished;5/23/2024 2:55:32 PM
Measurement_Saved;5/23/2024 2:55:32 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6836.86
102.00;6808.37
104.00;6767.72
106.00;6714.82
108.00;6636.72
110.00;6537.25
112.00;6407.08
114.00;6285.08
116.00;6133.08
118.00;5994.01
120.00;5844.98
122.00;5686.42
124.00;5538.30
126.00;5393.88
128.00;5262.18
130.00;5130.76
132.00;5013.73
134.00;4903.13
136.00;4789.93
138.00;4706.93
140.00;4637.14
142.00;4569.72
144.00;4499.63
146.00;4444.93
148.00;4402.12
150.00;4366.24
152.00;4327.97
154.00;4318.60
156.00;4295.44
158.00;4281.14
160.00;4283.31
162.00;4292.02
164.00;4285.65
166.00;4268.41
168.00;4274.23
170.00;4284.28
172.00;4277.26
174.00;4266.48
176.00;4264.39
178.00;4268.96
180.00;4264.23
182.00;4248.90
184.00;4237.21
186.00;4229.64
188.00;4214.00
190.00;4208.51
192.00;4200.92
194.00;4203.95
196.00;4202.76
198.00;4184.82
200.00;4176.61
202.00;4172.54
204.00;4189.27
206.00;4194.60
208.00;4192.48
210.00;4193.03
212.00;4191.15
214.00;4188.02
216.00;4190.40
218.00;4195.94
220.00;4196.65
222.00;4197.26
224.00;4196.57
226.00;4197.43
228.00;4199.23
230.00;4195.91
232.00;4194.83
234.00;4199.77
236.00;4200.88
238.00;4211.94
240.00;4216.16
242.00;4208.53
244.00;4206.67
246.00;4212.47
248.00;4210.08
250.00;4213.83
252.00;4234.73
254.00;4239.81
256.00;4248.76
258.00;4252.46
260.00;4249.72
262.00;4261.05
264.00;4264.17
266.00;4259.40
268.00;4259.10
270.00;4265.57
272.00;4277.88
274.00;4273.74
276.00;4268.30
278.00;4272.79
280.00;4276.68
282.00;4288.55
284.00;4283.20
286.00;4285.34
288.00;4295.49
290.00;4285.76
292.00;4280.94
294.00;4281.72
296.00;4282.50
298.00;4282.80
300.00;4287.01
302.00;4283.18
304.00;4288.51
306.00;4282.61
308.00;4288.60
310.00;4289.80
312.00;4283.94
314.00;4284.19
316.00;4292.53
318.00;4293.26
320.00;4283.73
322.00;4288.60
324.00;4292.21
326.00;4289.79
328.00;4301.93
330.00;4295.78
332.00;4298.30
334.00;4300.99
336.00;4303.48
338.00;4302.11
340.00;4292.87
342.00;4302.61
344.00;4301.03
346.00;4292.57
348.00;4304.48
350.00;4311.68
352.00;4306.38
354.00;4304.49
356.00;4302.87
358.00;4294.93
360.00;4295.18
362.00;4295.60
364.00;4288.72
366.00;4283.80
368.00;4277.17
370.00;4286.06
372.00;4284.24
374.00;4287.80
376.00;4295.21
378.00;4299.26
380.00;4301.00
382.00;4310.43
384.00;4313.21
386.00;4316.13
388.00;4310.04
390.00;4315.13
392.00;4311.40
394.00;4310.38
396.00;4315.74
398.00;4315.31
400.00;4314.52
402.00;4308.43
404.00;4316.29
406.00;4323.21
408.00;4336.87
410.00;4350.79
412.00;4343.58
414.00;4337.12
416.00;4354.87
418.00;4350.07
420.00;4353.29
422.00;4362.30
424.00;4375.03
426.00;4383.92
428.00;4380.41
430.00;4381.86
432.00;4389.48
434.00;4376.87
436.00;4372.44
438.00;4372.38
440.00;4378.75
442.00;4377.11
444.00;4381.85
446.00;4382.34
448.00;4377.49
450.00;4375.43
452.00;4372.33
454.00;4362.29
456.00;4355.69
458.00;4350.79
460.00;4344.02
462.00;4335.86
464.00;4332.63
466.00;4343.39
468.00;4341.88
470.00;4347.50
472.00;4334.75
474.00;4316.24
476.00;4297.69
478.00;4300.68
480.00;4290.60
482.00;4274.75
484.00;4286.89
486.00;4291.38
488.00;4292.61
490.00;4309.80
492.00;4321.61
494.00;4319.58
496.00;4315.73
498.00;4307.09
500.00;4301.54
502.00;4292.94
504.00;4300.94
506.00;4298.03
508.00;4299.27
510.00;4307.38
512.00;4299.30
514.00;4291.66
516.00;4301.78
518.00;4303.76
520.00;4308.00
522.00;4312.64
524.00;4324.00
526.00;4333.97
528.00;4336.74
530.00;4335.72
532.00;4324.25
534.00;4328.75
536.00;4323.51
538.00;4325.93
540.00;4320.26
542.00;4320.26
544.00;4325.03
546.00;4334.35
548.00;4332.60
550.00;4323.85
552.00;4330.04
554.00;4335.36
556.00;4337.83
558.00;4340.97
560.00;4336.26
562.00;4347.90
564.00;4352.02
566.00;4355.31
568.00;4360.95
570.00;4348.53
572.00;4349.61
574.00;4354.64
576.00;4365.42
578.00;4372.85
580.00;4378.93
582.00;4377.90
584.00;4377.16
586.00;4373.57
588.00;4367.55
590.00;4357.38
592.00;4356.67
594.00;4351.48
596.00;4347.28
598.00;4343.93
600.00;4337.73
602.00;4331.29
604.00;4311.53
606.00;4309.56
608.00;4303.61
610.00;4306.44
612.00;4302.79
614.00;4310.12
616.00;4307.25
618.00;4305.81
620.00;4296.23
622.00;4285.21
624.00;4290.82
626.00;4280.08
628.00;4272.29
630.00;4256.93
632.00;4260.42
634.00;4246.11
636.00;4238.38
638.00;4248.46
640.00;4238.28
642.00;4231.16
644.00;4233.14
