AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample1_haversian_3
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;5/23/2024 9:27:06 AM +00:00
User_Name;labmanager
Measurement_Started;5/23/2024 2:49:30 PM
Measurement_Finished;5/23/2024 2:50:31 PM
Measurement_Saved;5/23/2024 2:50:31 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6769.85
102.00;6708.03
104.00;6631.76
106.00;6519.20
108.00;6395.68
110.00;6239.42
112.00;6068.00
114.00;5883.27
116.00;5670.68
118.00;5478.56
120.00;5273.83
122.00;5064.93
124.00;4884.54
126.00;4700.80
128.00;4524.89
130.00;4365.65
132.00;4217.33
134.00;4084.09
136.00;3958.31
138.00;3839.78
140.00;3725.99
142.00;3627.87
144.00;3553.14
146.00;3484.34
148.00;3422.25
150.00;3367.01
152.00;3329.65
154.00;3300.19
156.00;3273.51
158.00;3247.54
160.00;3236.10
162.00;3218.95
164.00;3202.90
166.00;3199.45
168.00;3182.07
170.00;3169.00
172.00;3163.01
174.00;3148.17
176.00;3147.90
178.00;3152.79
180.00;3144.74
182.00;3128.83
184.00;3118.10
186.00;3115.55
188.00;3094.67
190.00;3082.52
192.00;3083.71
194.00;3075.77
196.00;3065.59
198.00;3062.61
200.00;3056.75
202.00;3056.39
204.00;3055.25
206.00;3055.61
208.00;3063.86
210.00;3062.53
212.00;3063.99
214.00;3062.85
216.00;3063.79
218.00;3060.09
220.00;3046.38
222.00;3046.00
224.00;3047.08
226.00;3049.02
228.00;3047.55
230.00;3045.80
232.00;3046.57
234.00;3051.11
236.00;3060.55
238.00;3048.20
240.00;3061.82
242.00;3063.09
244.00;3057.56
246.00;3065.08
248.00;3068.53
250.00;3064.89
252.00;3075.59
254.00;3072.81
