AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Polystyrene
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/28/2024 12:19:13 PM +00:00
User_Name;labmanager
Measurement_Started;3/28/2024 2:46:59 PM
Measurement_Finished;3/28/2024 2:47:10 PM
Measurement_Saved;3/28/2024 2:47:10 PM
Wavelength;785
Laser_Power;10
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;1
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;False
Baseline_Correction;True
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;0.33
Quality_Temperature;False
[SPECTRUM]
100.00;1729.00
102.00;1769.57
104.00;1818.90
106.00;1846.64
108.00;1866.63
110.00;1888.88
112.00;1887.29
114.00;1875.24
116.00;1850.95
118.00;1839.78
120.00;1801.11
122.00;1768.30
124.00;1725.88
126.00;1676.17
128.00;1631.80
130.00;1575.07
132.00;1525.32
134.00;1467.03
136.00;1404.00
138.00;1352.83
140.00;1295.80
142.00;1244.50
144.00;1197.39
146.00;1145.01
148.00;1106.67
150.00;1058.81
152.00;1006.48
154.00;972.62
156.00;937.94
158.00;903.69
160.00;879.09
162.00;850.59
164.00;824.17
166.00;796.34
168.00;768.76
170.00;747.94
172.00;732.10
174.00;707.85
176.00;693.48
178.00;676.81
180.00;653.78
182.00;645.81
184.00;627.00
186.00;605.81
188.00;594.39
190.00;590.90
192.00;585.82
194.00;569.35
196.00;570.92
198.00;562.65
200.00;555.34
202.00;554.21
204.00;567.55
206.00;559.34
208.00;567.26
210.00;575.00
212.00;581.21
214.00;576.75
216.00;580.62
218.00;591.76
220.00;585.71
222.00;573.78
224.00;567.10
226.00;557.55
228.00;533.01
230.00;507.13
232.00;484.75
234.00;458.22
236.00;434.57
238.00;406.09
240.00;382.08
242.00;344.51
244.00;318.69
246.00;282.49
248.00;264.72
250.00;239.67
252.00;213.88
254.00;190.55
256.00;165.82
258.00;148.07
260.00;137.89
262.00;124.67
264.00;107.85
266.00;96.73
268.00;88.22
270.00;78.38
272.00;64.56
274.00;52.52
276.00;50.96
278.00;47.56
280.00;38.71
282.00;31.97
284.00;27.52
286.00;25.38
288.00;24.08
290.00;20.49
292.00;14.67
294.00;13.46
296.00;5.53
298.00;-0.30
300.00;1.19
302.00;2.67
304.00;-4.59
306.00;-3.29
308.00;-3.71
310.00;0.27
312.00;-9.82
314.00;-5.12
316.00;-4.49
318.00;-5.68
320.00;-3.41
322.00;-8.31
324.00;-8.43
326.00;0.10
328.00;-4.87
330.00;-6.83
332.00;-5.67
334.00;-3.90
336.00;-0.86
338.00;-1.09
340.00;-2.97
342.00;-2.69
344.00;-0.09
346.00;-2.08
348.00;-0.77
350.00;1.46
352.00;-3.86
354.00;-3.53
356.00;2.82
358.00;1.88
360.00;1.01
362.00;4.94
364.00;2.90
366.00;1.86
368.00;4.72
370.00;8.87
372.00;9.79
374.00;13.74
376.00;18.89
378.00;24.61
380.00;26.76
382.00;31.81
384.00;40.01
386.00;46.82
388.00;49.70
390.00;58.59
392.00;62.57
394.00;63.10
396.00;70.21
398.00;75.60
400.00;82.99
402.00;87.02
404.00;91.04
406.00;95.28
408.00;96.07
410.00;98.84
412.00;92.38
414.00;85.82
416.00;85.22
418.00;79.17
420.00;74.31
422.00;69.94
424.00;65.68
426.00;58.03
428.00;54.02
430.00;53.40
432.00;46.46
434.00;45.21
436.00;40.57
438.00;35.99
440.00;36.90
442.00;30.99
444.00;26.42
446.00;29.49
448.00;24.66
450.00;23.63
452.00;13.57
454.00;10.09
456.00;0.98
458.00;7.50
460.00;2.29
462.00;3.27
464.00;2.42
466.00;-3.03
468.00;-4.59
470.00;-9.77
472.00;-6.14
474.00;-7.12
476.00;-5.06
478.00;-9.04
480.00;-5.47
482.00;-7.18
484.00;-11.99
486.00;-7.50
488.00;-9.96
490.00;-12.47
492.00;-6.92
494.00;-5.85
496.00;-9.77
498.00;-11.93
500.00;-6.29
502.00;-7.19
504.00;-9.08
506.00;-9.11
508.00;-7.19
510.00;-5.11
512.00;-4.61
514.00;-2.70
516.00;-7.11
518.00;-0.76
520.00;-1.27
522.00;-0.77
524.00;8.97
526.00;11.32
528.00;10.12
530.00;15.69
532.00;17.79
534.00;25.35
536.00;23.37
538.00;30.82
540.00;31.14
542.00;33.55
544.00;31.16
546.00;31.44
548.00;33.14
550.00;32.16
552.00;31.08
554.00;25.03
556.00;28.07
558.00;23.16
560.00;18.96
562.00;17.46
564.00;15.71
566.00;17.27
568.00;16.53
570.00;19.43
572.00;17.86
574.00;9.33
576.00;12.32
578.00;6.07
580.00;4.75
582.00;11.16
584.00;6.63
586.00;6.24
588.00;8.54
590.00;5.92
592.00;6.03
594.00;5.85
596.00;7.61
598.00;7.03
600.00;12.76
602.00;13.89
604.00;18.43
606.00;26.57
608.00;43.33
610.00;54.71
612.00;86.59
614.00;147.44
616.00;221.36
618.00;332.69
620.00;415.01
622.00;410.71
624.00;322.92
626.00;235.13
628.00;183.92
630.00;147.00
632.00;111.99
634.00;93.11
636.00;75.12
638.00;48.93
640.00;37.57
642.00;34.09
644.00;21.04
646.00;16.38
648.00;13.71
650.00;0.48
652.00;2.01
654.00;2.59
656.00;0.03
658.00;-6.59
660.00;-7.50
662.00;-6.51
664.00;-13.27
666.00;-14.22
668.00;-9.27
670.00;-10.44
672.00;-11.92
674.00;-13.11
676.00;-12.30
678.00;-13.28
680.00;-16.34
682.00;-13.74
684.00;-13.05
686.00;-16.30
688.00;-9.30
690.00;-6.15
692.00;-8.30
694.00;-7.16
696.00;-7.58
698.00;-2.01
700.00;3.99
702.00;16.27
704.00;8.07
706.00;12.02
708.00;10.23
710.00;9.51
712.00;5.88
714.00;0.67
716.00;2.47
718.00;-1.30
720.00;-1.87
722.00;-2.19
724.00;-2.16
726.00;2.13
728.00;6.42
730.00;13.23
732.00;20.55
734.00;32.80
736.00;54.40
738.00;72.36
740.00;87.31
742.00;99.95
744.00;113.24
746.00;125.67
748.00;132.65
750.00;141.17
752.00;159.21
754.00;171.80
756.00;185.04
758.00;199.19
760.00;189.26
762.00;184.32
764.00;186.90
766.00;178.55
768.00;167.79
770.00;162.33
772.00;157.22
774.00;151.22
776.00;144.98
778.00;163.73
780.00;178.13
782.00;197.74
784.00;228.41
786.00;261.73
788.00;294.02
790.00;330.02
792.00;353.84
794.00;365.50
796.00;367.33
798.00;352.66
800.00;314.41
802.00;274.81
804.00;234.54
806.00;196.00
808.00;164.42
810.00;138.75
812.00;115.39
814.00;87.28
816.00;64.53
818.00;48.16
820.00;28.68
822.00;15.87
824.00;10.45
826.00;7.46
828.00;5.26
830.00;7.81
832.00;8.44
834.00;20.02
836.00;29.51
838.00;36.19
840.00;38.55
842.00;42.30
844.00;38.46
846.00;29.38
848.00;27.04
850.00;14.06
852.00;6.91
854.00;1.52
856.00;6.44
858.00;-0.10
860.00;3.19
862.00;6.39
864.00;1.81
866.00;4.38
868.00;0.40
870.00;2.06
872.00;0.18
874.00;-5.85
876.00;-0.73
878.00;-0.28
880.00;-5.85
882.00;-3.03
884.00;-0.03
886.00;-0.15
888.00;5.42
890.00;2.85
892.00;6.86
894.00;11.95
896.00;21.79
898.00;27.04
900.00;41.88
902.00;46.28
904.00;48.36
906.00;48.32
908.00;46.91
910.00;37.76
912.00;24.51
914.00;10.28
916.00;2.82
918.00;-5.37
920.00;-11.26
922.00;-13.28
924.00;-14.19
926.00;-12.54
928.00;-16.87
930.00;-12.47
932.00;-17.41
934.00;-15.41
936.00;-6.92
938.00;-4.02
940.00;-5.05
942.00;1.75
944.00;9.85
946.00;6.44
948.00;6.31
950.00;8.29
952.00;13.34
954.00;16.86
956.00;17.60
958.00;27.13
960.00;39.81
962.00;50.40
964.00;60.42
966.00;67.03
968.00;71.49
970.00;76.38
972.00;88.44
974.00;104.84
976.00;128.42
978.00;159.51
980.00;198.02
982.00;242.63
984.00;302.49
986.00;388.92
988.00;500.15
990.00;634.98
992.00;851.52
994.00;1266.09
996.00;1985.72
998.00;2967.66
1000.00;3801.32
1002.00;3954.60
1004.00;3325.80
1006.00;2293.16
1008.00;1402.13
1010.00;838.89
1012.00;533.82
1014.00;379.92
1016.00;313.49
1018.00;307.80
1020.00;340.10
1022.00;420.17
1024.00;558.15
1026.00;742.64
1028.00;944.07
1030.00;1084.11
1032.00;1099.73
1034.00;1004.03
1036.00;819.49
1038.00;616.76
1040.00;464.95
1042.00;353.58
1044.00;276.33
1046.00;235.97
1048.00;201.09
1050.00;185.55
1052.00;170.32
1054.00;165.90
1056.00;155.21
1058.00;161.21
1060.00;160.80
1062.00;164.09
1064.00;167.53
1066.00;171.69
1068.00;183.63
1070.00;181.76
1072.00;181.88
1074.00;183.56
1076.00;170.99
1078.00;159.85
1080.00;155.19
1082.00;156.47
1084.00;146.55
1086.00;146.21
1088.00;142.21
1090.00;145.97
1092.00;146.47
1094.00;136.35
1096.00;140.76
1098.00;132.72
1100.00;123.90
1102.00;107.44
1104.00;89.31
1106.00;74.62
1108.00;60.88
1110.00;52.71
1112.00;37.44
1114.00;29.21
1116.00;17.80
1118.00;6.96
1120.00;0.12
1122.00;-0.68
1124.00;-14.30
1126.00;-14.79
1128.00;-12.39
1130.00;-8.73
1132.00;-7.32
1134.00;-1.90
1136.00;-1.83
1138.00;7.18
1140.00;28.62
1142.00;50.01
1144.00;75.61
1146.00;119.90
1148.00;188.99
1150.00;258.35
1152.00;343.65
1154.00;404.23
1156.00;402.89
1158.00;370.35
1160.00;315.60
1162.00;266.36
1164.00;224.45
1166.00;217.02
1168.00;219.97
1170.00;241.83
1172.00;275.68
1174.00;336.52
1176.00;421.54
1178.00;521.86
1180.00;599.88
1182.00;646.67
1184.00;637.58
1186.00;608.85
1188.00;584.11
1190.00;570.66
1192.00;581.07
1194.00;602.86
1196.00;626.50
1198.00;634.35
1200.00;628.33
1202.00;606.33
1204.00;567.85
1206.00;494.09
1208.00;423.70
1210.00;358.53
1212.00;294.66
1214.00;247.84
1216.00;212.22
1218.00;185.33
1220.00;171.56
1222.00;153.61
1224.00;152.79
1226.00;136.79
1228.00;129.55
1230.00;115.67
1232.00;103.85
1234.00;90.97
1236.00;73.14
1238.00;69.85
1240.00;59.88
1242.00;50.85
1244.00;38.80
1246.00;34.91
1248.00;38.39
1250.00;18.16
1252.00;22.40
1254.00;16.26
1256.00;14.28
1258.00;2.21
1260.00;9.01
1262.00;5.17
1264.00;-0.97
1266.00;0.16
1268.00;-4.27
1270.00;-3.44
1272.00;-9.55
1274.00;5.47
1276.00;-5.77
1278.00;5.85
1280.00;2.53
1282.00;3.51
1284.00;12.04
1286.00;6.92
1288.00;15.90
1290.00;24.90
1292.00;37.85
1294.00;37.51
1296.00;58.72
1298.00;64.43
1300.00;73.19
1302.00;79.23
1304.00;79.91
1306.00;88.79
1308.00;99.09
1310.00;104.40
1312.00;114.41
1314.00;126.22
1316.00;129.69
1318.00;143.88
1320.00;162.53
1322.00;171.07
1324.00;181.34
1326.00;172.90
1328.00;188.64
1330.00;186.98
1332.00;166.82
1334.00;167.78
1336.00;146.79
1338.00;129.56
1340.00;110.01
1342.00;95.76
1344.00;88.68
1346.00;79.58
1348.00;66.71
1350.00;68.00
1352.00;62.81
1354.00;60.61
1356.00;65.66
1358.00;62.59
1360.00;59.47
1362.00;63.54
1364.00;60.52
1366.00;59.80
1368.00;60.99
1370.00;57.13
1372.00;57.92
1374.00;63.12
1376.00;47.59
1378.00;33.76
1380.00;22.01
1382.00;17.74
1384.00;0.33
1386.00;-4.09
1388.00;-9.74
1390.00;-12.57
1392.00;-15.06
1394.00;-14.28
1396.00;-9.98
1398.00;-7.50
1400.00;-7.36
1402.00;-0.60
1404.00;-2.23
1406.00;-2.65
1408.00;2.86
1410.00;6.83
1412.00;-1.58
1414.00;-1.47
1416.00;-2.82
1418.00;-2.76
1420.00;-0.47
1422.00;-1.12
1424.00;-0.13
1426.00;3.04
1428.00;12.82
1430.00;23.26
1432.00;45.92
1434.00;64.48
1436.00;85.40
1438.00;119.16
1440.00;154.36
1442.00;173.12
1444.00;223.98
1446.00;245.91
1448.00;265.28
1450.00;276.33
1452.00;262.29
1454.00;236.70
1456.00;186.00
1458.00;129.84
1460.00;99.21
1462.00;59.12
1464.00;35.05
1466.00;31.24
1468.00;12.36
1470.00;7.66
1472.00;3.02
1474.00;-0.17
1476.00;3.65
1478.00;3.11
1480.00;-0.01
1482.00;0.20
1484.00;-6.76
1486.00;-0.04
1488.00;-0.62
1490.00;5.53
1492.00;9.58
1494.00;15.49
1496.00;9.46
1498.00;-0.68
1500.00;0.85
1502.00;-10.00
1504.00;-2.98
1506.00;-9.80
1508.00;-6.88
1510.00;-2.07
1512.00;0.61
1514.00;-11.83
1516.00;-8.11
1518.00;-1.43
1520.00;-3.99
1522.00;-9.43
1524.00;-5.43
1526.00;-4.63
1528.00;3.88
1530.00;-13.83
1532.00;-2.54
1534.00;-8.52
1536.00;0.57
1538.00;1.38
1540.00;-6.74
1542.00;2.24
1544.00;-0.50
1546.00;2.52
1548.00;3.28
1550.00;1.24
1552.00;7.42
1554.00;12.69
1556.00;11.85
1558.00;17.83
1560.00;25.74
1562.00;27.64
1564.00;37.07
1566.00;46.69
1568.00;60.36
1570.00;68.86
1572.00;96.20
1574.00;124.51
1576.00;171.70
1578.00;256.52
1580.00;361.52
1582.00;456.95
