"File Path: C:\Users\Administrator\Desktop\BME_labs\2026\Group 2\G2_Sample_B3 26-03-2026 17 07 43\DAQ- Time, … - (Timed).csv   
Test: Solution
Test Run: G2_Sample_B3
Date: 26/03/2026 17:03:33

"
"cycle_nb","Time ","Axial Force ","Axial Displacement "
"cycle_nb","sec","N","mm"
"1","113.8408203125","-120.288055419922","-0.0422358498326503"
"1","113.8505859375","-122.241676330566","-0.0428339844802395"
"1","113.8603515625","-123.840721130371","-0.043306947191013"
"1","113.8701171875","-125.490859985352","-0.0432953238487244"
"1","113.8798828125","-126.415969848633","-0.043263138650218"
"1","113.8896484375","-126.98503112793","-0.0439175964856986"
"1","113.8994140625","-127.844619750977","-0.0440669064118993"
"1","113.9091796875","-129.378051757813","-0.0441777701780666"
"1","113.9189453125","-131.363510131836","-0.0449270009994507"
"1","113.9287109375","-133.758239746094","-0.0452435015176889"
"1","113.9384765625","-135.127044677734","-0.0452274070994463"
"1","113.9482421875","-134.621795654297","-0.0461876406916417"
"1","113.9580078125","-135.080902099609","-0.0451540945505258"
"1","113.9677734375","-136.087692260742","-0.0459221009805333"
"1","113.9775390625","-138.622680664063","-0.0463521464553196"
"1","113.9873046875","-141.044738769531","-0.0459480288554914"
"1","113.9970703125","-143.258209228516","-0.0464683762402274"
"1","114.0068359375","-144.076812744141","-0.0485265263705514"
"1","114.0166015625","-143.309341430664","-0.0485783821204677"
"1","114.0263671875","-143.603775024414","-0.0472632054879796"
"1","114.0361328125","-146.159820556641","-0.0483968869957607"
"1","114.0458984375","-148.598937988281","-0.0484398005937692"
"1","114.0556640625","-150.230194091797","-0.0487419965793379"
"1","114.0654296875","-151.05696105957","-0.0492516155645717"
"1","114.0751953125","-151.503112792969","-0.049231053708354"
"1","114.0849609375","-152.789031982422","-0.0496467946504708"
"1","114.0947265625","-153.613845825195","-0.0496673601446673"
"1","114.1044921875","-155.627746582031","-0.0501707181683742"
"1","114.1142578125","-158.217666625977","-0.0504067538713571"
"1","114.1240234375","-160.381378173828","-0.0512731057824567"
"1","114.1337890625","-161.154830932617","-0.0509834280819632"
"1","114.1435546875","-160.798522949219","-0.0507339827890974"
"1","114.1533203125","-162.100280761719","-0.050868093239842"
"1","114.1630859375","-163.930099487305","-0.0526678559253924"
"1","114.1728515625","-166.740737915039","-0.0531265141034964"
"1","114.1826171875","-168.863632202148","-0.0534886130481027"
"1","114.1923828125","-169.213287353516","-0.0527876618434675"
"1","114.2021484375","-169.364151000977","-0.0535959006811026"
"1","114.2119140625","-170.841156005859","-0.0540572400495876"
"1","114.2216796875","-173.237365722656","-0.0542432062502485"
"1","114.2314453125","-175.108108520508","-0.0543192036275286"
"1","114.2412109375","-178.096862792969","-0.0547045456187334"
"1","114.2509765625","-179.762802124023","-0.0550997247046325"
"1","114.2607421875","-181.015380859375","-0.0554886464669835"
"1","114.2705078125","-181.916641235352","-0.0552043311472517"
"1","114.2802734375","-183.310272216797","-0.0560939297429286"
"1","114.2900390625","-184.351928710938","-0.0560152548132464"
"1","114.2998046875","-185.817352294922","-0.0566866983717773"
"1","114.3095703125","-184.476333618164","-0.0577041500946507"
"1","114.3193359375","-185.912338256836","-0.0577917708142195"
"1","114.3291015625","-185.913864135742","-0.0574377190787345"
"1","114.3388671875","-187.044570922852","-0.0579294573981315"
"1","114.3486328125","-189.248901367188","-0.057880282838596"
"1","114.3583984375","-190.881195068359","-0.0579839943384286"
"1","114.3681640625","-194.133056640625","-0.0591561183682643"
"1","114.3779296875","-196.423583984375","-0.0591087336943019"
"1","114.3876953125","-196.932678222656","-0.0591757889196742"
"1","114.3974609375","-197.732421875","-0.060074329667259"
"1","114.4072265625","-199.8359375","-0.0593599688727409"
"1","114.4169921875","-203.750961303711","-0.0601708889007568"
"1","114.4267578125","-207.09391784668","-0.060227215726627"
"1","114.4365234375","-208.943099975586","-0.0609362141403835"
"1","114.4462890625","-208.579635620117","-0.0611963841947727"
"1","114.4560546875","-209.078918457031","-0.0610283022979274"
"1","114.4658203125","-210.850234985352","-0.0614985838183202"
"1","114.4755859375","-213.931976318359","-0.0623166561126709"
"1","114.4853515625","-217.223754882813","-0.0625231841695495"
"1","114.4951171875","-219.881423950195","-0.0626456749159843"
"1","114.5048828125","-221.583679199219","-0.0631025468464941"
"1","114.5146484375","-221.810974121094","-0.0627601111773402"
"1","114.5244140625","-222.499847412109","-0.0630900249234401"
"1","114.5341796875","-224.601318359375","-0.0636345139355399"
"1","114.5439453125","-228.18701171875","-0.06341993866954"
"1","114.5537109375","-232.325729370117","-0.0646564367343672"
"1","114.5634765625","-234.121047973633","-0.0640359503449872"
"1","114.5732421875","-235.970275878906","-0.0650024448987097"
"1","114.5830078125","-235.770812988281","-0.0652921225992031"
"1","114.5927734375","-235.723617553711","-0.0649398571113124"
"1","114.6025390625","-235.55908203125","-0.064230858697556"
"1","114.6123046875","-235.424331665039","-0.0652849703328684"
"1","114.6220703125","-233.942718505859","-0.0649890280328691"
"1","114.6318359375","-230.950744628906","-0.0650864822091535"
"1","114.6416015625","-227.62907409668","-0.0643685489194468"
"1","114.6513671875","-225.492095947266","-0.0647029301035218"
"1","114.6611328125","-224.371139526367","-0.0645008694846183"
"1","114.6708984375","-224.218048095703","-0.0643515595584176"
"1","114.6806640625","-222.471969604492","-0.0642648374196142"
"1","114.6904296875","-219.188415527344","-0.0647082924842834"
"1","114.7001953125","-215.682235717773","-0.0633001327514648"
"1","114.7099609375","-212.594573974609","-0.0631535076536238"
"1","114.7197265625","-210.409790039063","-0.0632312876405194"
"1","114.7294921875","-209.379379272461","-0.0633591407677159"
"1","114.7392578125","-207.760894775391","-0.062913000874687"
"1","114.7490234375","-205.287246704102","-0.0630050926702097"
"1","114.7587890625","-201.74934387207","-0.0628808120382018"
"1","114.7685546875","-197.324920654297","-0.0621673461864702"
"1","114.7783203125","-194.524978637695","-0.0622755324002355"
"1","114.7880859375","-194.427185058594","-0.0620600549154915"
"1","114.7978515625","-192.335174560547","-0.0621423096163198"
"1","114.8076171875","-189.869522094727","-0.0618043559370562"
"1","114.8173828125","-186.036254882813","-0.0611534705967642"
"1","114.8271484375","-182.726409912109","-0.06213068991201"
"1","114.8369140625","-178.737915039063","-0.0607869042141829"
"1","114.8466796875","-175.718444824219","-0.0601556894253008"
"1","114.8564453125","-173.250335693359","-0.0602200634602923"
"1","114.8662109375","-170.968612670898","-0.0602182735747192"
"1","114.8759765625","-167.248504638672","-0.0601798310526647"
"1","114.8857421875","-162.943145751953","-0.0595906385569833"
"1","114.8955078125","-159.833404541016","-0.0586894166190177"
