"File Path: C:\Users\Administrator\Desktop\BME_labs\2026\Group 2\G2_Sample_1 26-03-2026 17 28 13\DAQ- Time, … - (Timed).csv   
Test: Solution
"1","17.8037109375","-21.4456729888916","-0.0307077170873526"
"1","17.8134765625","-22.1853485107422","-0.0306996698782314"
"1","17.8232421875","-23.347749710083","-0.0312709817080759"
"1","17.8330078125","-23.6329708099365","-0.0318145757773891"
"1","17.8427734375","-23.3833866119385","-0.0316035730065778"
"1","17.8525390625","-22.5548076629639","-0.0323992971971165"
"1","17.8623046875","-22.637565612793","-0.0326818226312753"
"1","17.8720703125","-23.3603916168213","-0.0329375252476893"
"1","17.8818359375","-24.443904876709","-0.0331726660078857"
"1","17.8916015625","-24.546459197998","-0.0341901177307591"
"1","17.9013671875","-24.8651390075684","-0.033934415114345"
"1","17.9111328125","-24.4202995300293","-0.0346004962921143"
"1","17.9208984375","-24.1373805999756","-0.033702850487316"
"1","17.9306640625","-24.5794982910156","-0.0347560635418631"
"1","17.9404296875","-25.5071220397949","-0.0348705070791766"
"1","17.9501953125","-26.3762016296387","-0.0358360994141549"
"1","17.9599609375","-26.19065284729","-0.0353336326952558"
"1","17.9697265625","-25.4737358093262","-0.0357815624738578"
"1","17.9794921875","-25.82008934021","-0.0366970889444929"
"1","17.9892578125","-26.3812732696533","-0.0365880114259198"
"1","17.9990234375","-26.2743453979492","-0.0371530659322161"
"1","18.0087890625","-27.2642917633057","-0.037490128306672"
"1","18.0185546875","-27.525276184082","-0.037677884392906"
"1","18.0283203125","-27.5050888061523","-0.0381803511118051"
"1","18.0380859375","-26.8274688720703","-0.0384002923965454"
"1","18.0478515625","-26.9584636688232","-0.0385290368285496"
"1","18.0576171875","-27.5379447937012","-0.0388848784496076"
"1","18.0673828125","-28.2086524963379","-0.0396090763388202"
"1","18.0771484375","-28.9022541046143","-0.0395634779124521"
"1","18.0869140625","-28.8532085418701","-0.0401884317398071"
"1","18.0966796875","-28.5303363800049","-0.0403904923587106"
"1","18.1064453125","-28.1509857177734","-0.0407141451432835"
"1","18.1162109375","-28.7243499755859","-0.0407400730182417"
"1","18.1259765625","-29.726978302002","-0.0414222486142535"
"1","18.1357421875","-30.3361759185791","-0.0416734801547136"
"1","18.1455078125","-30.763427734375","-0.0423708552261814"
"1","18.1552734375","-30.4392013549805","-0.043232739699306"
"1","18.1650390625","-29.983814239502","-0.0424763566115871"
"1","18.1748046875","-29.6515007019043","-0.0430351501563564"
"1","18.1845703125","-30.4730796813965","-0.0431290281994734"
"1","18.1943359375","-31.4085254669189","-0.0439578288933262"
"1","18.2041015625","-31.7831859588623","-0.0444772849732544"
"1","18.2138671875","-32.1611404418945","-0.0435161600762513"
"1","18.2236328125","-31.7436790466309","-0.0449404105893336"
"1","18.2333984375","-31.5894927978516","-0.0445148361905012"
"1","18.2431640625","-32.0367813110352","-0.0455117224191781"
"1","18.2529296875","-32.7180480957031","-0.0453659886261448"
"1","18.2626953125","-33.4950332641602","-0.046233235480031"
"1","18.2724609375","-33.6606750488281","-0.0465667253592983"
"1","18.2822265625","-33.3511619567871","-0.0468197467853315"
"1","18.2919921875","-32.9643096923828","-0.0468599791929591"
"1","18.3017578125","-33.1438484191895","-0.0469985607196577"
"1","18.3115234375","-33.6995277404785","-0.0470226987090427"
"1","18.3212890625","-34.5947570800781","-0.0472632054879796"
"1","18.3310546875","-35.0377388000488","-0.048276186134899"
"1","18.3408203125","-35.0721473693848","-0.0481644274259452"
"1","18.3505859375","-34.7763900756836","-0.0478774309158325"
"1","18.3603515625","-34.6466674804688","-0.0489565718453377"
"1","18.3701171875","-35.0687942504883","-0.0497603432449978"
"1","18.3798828125","-36.0326118469238","-0.0495091080665588"
"1","18.3896484375","-36.7044792175293","-0.0499740235682111"
"1","18.3994140625","-36.8848609924316","-0.0503352275700308"
"1","18.4091796875","-36.703052520752","-0.0506016622239258"
"1","18.4189453125","-36.0962753295898","-0.0507009026478045"
"1","18.4287109375","-36.7018394470215","-0.0512945662194397"
"1","18.4384765625","-37.609375","-0.0517076259711757"
"1","18.4482421875","-38.7394943237305","-0.0522968184668571"
"1","18.4580078125","-38.9999504089355","-0.0524926181242336"
"1","18.4677734375","-38.6696472167969","-0.052463114116108"
"1","18.4775390625","-38.2352104187012","-0.0527250776940491"
"1","18.4873046875","-38.2947196960449","-0.0530791294295341"
"1","18.4970703125","-38.8473587036133","-0.0538203130417969"
"1","18.5068359375","-39.7536888122559","-0.0537854430149309"
"1","18.5166015625","-40.6661720275879","-0.0543183086847421"
"1","18.5263671875","-40.756404876709","-0.0548270327271894"
"1","18.5361328125","-39.8578186035156","-0.0547671334061306"
"1","18.5458984375","-39.8445663452148","-0.0553858262719586"
"1","18.5556640625","-39.9297256469727","-0.0556799786863849"
"1","18.5654296875","-41.4304351806641","-0.0552874807908665"
"1","18.5751953125","-42.0680313110352","-0.0554510952497367"
"1","18.5849609375","-42.1694526672363","-0.0567546485399362"
"1","18.5947265625","-42.1363563537598","-0.0568932300666347"
"1","18.6044921875","-41.8132095336914","-0.0571051241422538"
"1","18.6142578125","-41.9443435668945","-0.0577265018364415"
"1","18.6240234375","-42.6757621765137","-0.0583979490329511"
"1","18.6337890625","-43.6780014038086","-0.0578355793550145"
"1","18.6435546875","-44.3977432250977","-0.0582647335249931"
"1","18.6533203125","-44.0465087890625","-0.0587403774261475"
"1","18.6630859375","-43.6358375549316","-0.0590229028603062"
"1","18.6728515625","-43.6884918212891","-0.0596156714891549"
"1","18.6826171875","-44.4566497802734","-0.0599268096266314"
"1","18.6923828125","-45.131462097168","-0.0600671774009243"
"1","18.7021484375","-45.9806632995605","-0.0603595362917986"
"1","18.7119140625","-46.0247650146484","-0.0606563698966056"
"1","18.7216796875","-45.6654205322266","-0.060979127738392"
"1","18.7314453125","-45.7674674987793","-0.060581267462112"
"1","18.7412109375","-46.108570098877","-0.0611346986261196"
"1","18.7509765625","-46.7443389892578","-0.0619071724941023"
"1","18.7607421875","-47.5695915222168","-0.0615844110143371"
"1","18.7705078125","-48.2760314941406","-0.0631132716080174"
"1","18.7802734375","-48.0477676391602","-0.0629988280707039"
"1","18.7900390625","-47.8247108459473","-0.0630059803370386"
"1","18.7998046875","-47.5824432373047","-0.0637346529401839"
"1","18.8095703125","-47.7631301879883","-0.0637319681118242"
"1","18.8193359375","-49.4805374145508","-0.0645402105874382"
"1","18.8291015625","-50.2628631591797","-0.0645223262836225"
"1","18.8388671875","-50.0584335327148","-0.0650149595458061"
"1","18.8486328125","-49.6187858581543","-0.065144595282618"
"1","18.8583984375","-49.7273864746094","-0.0650525107630529"
"1","18.8681640625","-49.9797554016113","-0.0657847558613867"
"1","18.8779296875","-51.0350761413574","-0.0656729971524328"
"1","18.8876953125","-52.0990180969238","-0.0662165912217461"
"1","18.8974609375","-52.3114433288574","-0.0673815593472682"
"1","18.9072265625","-52.0724067687988","-0.0673180838930421"
"1","18.9169921875","-51.9243392944336","-0.0678920769132674"
"1","18.9267578125","-51.6872444152832","-0.0676363706588745"
"1","18.9365234375","-52.6608963012695","-0.0681281089782715"
"1","18.9462890625","-54.0469436645508","-0.0687691572238691"
"1","18.9560546875","-54.1430320739746","-0.0689712178427726"
"1","18.9658203125","-53.9847373962402","-0.0691133755026385"
"1","18.9755859375","-53.9193153381348","-0.0692787798470818"
"1","18.9853515625","-53.9284400939941","-0.0696319330018014"
"1","18.9951171875","-54.3793296813965","-0.0699958181940019"
"1","19.0048828125","-55.2151718139648","-0.0693708643666469"
"1","19.0146484375","-55.8299980163574","-0.0700065502314828"
"1","19.0244140625","-55.2969512939453","-0.0703722253092565"
"1","19.0341796875","-54.1365165710449","-0.0702542092767544"
"1","19.0439453125","-52.9777069091797","-0.0698956864653155"
"1","19.0537109375","-53.0306396484375","-0.0689157823217101"
"1","19.0634765625","-53.3276634216309","-0.0693485126248561"
"1","19.0732421875","-53.2958984375","-0.0691026434651576"
"1","19.0830078125","-52.8353843688965","-0.0683972248225473"
"1","19.0927734375","-52.0008506774902","-0.068129003921058"
"1","19.1025390625","-50.9208831787109","-0.0681495657772757"
"1","19.1123046875","-50.183780670166","-0.0673252361593768"
"1","19.1220703125","-49.8897895812988","-0.0674745460855775"
"1","19.1318359375","-50.1173820495605","-0.0675317642162554"
"1","19.1416015625","-50.3649139404297","-0.0667575004626997"
"1","19.1513671875","-49.1007423400879","-0.0659814468235709"
"1","19.1611328125","-47.7466316223145","-0.0655379917589016"
"1","19.1708984375","-47.0969772338867","-0.0656184565741569"
"1","19.1806640625","-47.2225646972656","-0.0651830414426513"
"1","19.1904296875","-47.6945533752441","-0.0650247966405004"
"1","19.2001953125","-47.8261642456055","-0.0648790592094883"
"1","19.2099609375","-46.9089698791504","-0.0645607724436559"
"1","19.2197265625","-45.7427825927734","-0.0641137376078404"
"1","19.2294921875","-45.012077331543","-0.0634852040093392"
"1","19.2392578125","-44.475887298584","-0.063666702772025"
"1","19.2490234375","-44.887565612793","-0.0630962822469883"
"1","19.2587890625","-45.1467742919922","-0.0627896224614233"
"1","19.2685546875","-44.664493560791","-0.0622004299657419"
"1","19.2783203125","-44.0177040100098","-0.0623255982645787"
"1","19.2880859375","-42.9670600891113","-0.061782899138052"
"1","19.2978515625","-42.1854629516602","-0.0619947895756923"
"1","19.3076171875","-42.1487770080566","-0.0611776122241281"
"1","19.3173828125","-42.8347244262695","-0.0612536096014082"
"1","19.3271484375","-42.7197952270508","-0.0604078159085475"
"1","19.3369140625","-42.6208610534668","-0.0604596716584638"
"1","19.3466796875","-40.5934448242188","-0.060009060689481"
"1","19.3564453125","-40.4065284729004","-0.0596997124375775"
"1","19.3662109375","-40.0743827819824","-0.0594332814216614"
"1","19.3759765625","-40.4022979736328","-0.0590613490203395"
"1","19.3857421875","-40.7238121032715","-0.05884408892598"
"1","19.3955078125","-40.4717102050781","-0.0581413514737505"
"1","19.4052734375","-39.3651351928711","-0.0580224404984619"
"1","19.4150390625","-38.2754592895508","-0.0575181838939898"
"1","19.4248046875","-37.8584060668945","-0.0569030635233503"
"1","19.4345703125","-37.9788093566895","-0.0579035295231733"
"1","19.4443359375","-38.6284217834473","-0.0571212185604963"
"1","19.4541015625","-38.3049621582031","-0.0572106255276594"
"1","19.4638671875","-37.5990524291992","-0.0567349779885262"
"1","19.4736328125","-36.7563934326172","-0.0563719877391122"
"1","19.4833984375","-35.9367256164551","-0.05568444612436"
"1","19.4931640625","-35.7368431091309","-0.0556281192984898"
"1","19.5029296875","-36.0160713195801","-0.0552195306227077"
"1","19.5126953125","-36.0347366333008","-0.054469404858537"
"1","19.5224609375","-36.1435890197754","-0.0556612030777615"
"1","19.5322265625","-34.6865921020508","-0.0537469968548976"
"1","19.5419921875","-33.6624221801758","-0.0535234794369899"
"1","19.5517578125","-33.5311584472656","-0.0536441802978516"
"1","19.5615234375","-34.0725326538086","-0.0527456395502668"
"1","19.5712890625","-34.382999420166","-0.0533482416358311"
"1","19.5810546875","-34.2060279846191","-0.0532731428393163"
"1","19.5908203125","-33.218921661377","-0.0516951076861005"
"1","19.6005859375","-32.3764991760254","-0.0520250214322004"
"1","19.6103515625","-31.9375247955322","-0.0514742714585736"
"1","19.6201171875","-31.7786712646484","-0.0511908547196072"
"1","19.6298828125","-32.1428909301758","-0.0507876284245867"
"1","19.6396484375","-32.5581474304199","-0.0508180273754988"
"1","19.6494140625","-31.9221286773682","-0.0505131465615705"
"1","19.6591796875","-30.8035507202148","-0.0503343326272443"
"1","19.6689453125","-29.9896945953369","-0.0494572523166426"
"1","19.6787109375","-29.892520904541","-0.0490155798615888"
"1","19.6884765625","-30.045337677002","-0.0492131694045383"
"1","19.6982421875","-30.4084415435791","-0.0493150946567766"
"1","19.7080078125","-30.1644306182861","-0.0484317533846479"
"1","19.7177734375","-29.692850112915","-0.0483825788251124"
"1","19.7275390625","-28.2117385864258","-0.0480338931083679"
"1","19.7373046875","-28.0584907531738","-0.0472211831947789"
"1","19.7470703125","-28.0830230712891","-0.0474742046208121"
"1","19.7568359375","-28.7070541381836","-0.0468707075924613"
"1","19.7666015625","-28.4276866912842","-0.0465899720438756"
"1","19.7763671875","-27.4058895111084","-0.0463476790173445"
"1","19.7861328125","-26.9311676025391","-0.0460338596894871"
"1","19.7958984375","-26.258113861084","-0.0450253501185216"
"1","19.8056640625","-26.1518020629883","-0.0451219093520194"
"1","19.8154296875","-26.8079242706299","-0.0444218530901708"
"1","19.8251953125","-27.0233402252197","-0.0440946205344517"
"1","19.8349609375","-26.5927333831787","-0.0444370525656268"
"1","19.8447265625","-25.7655372619629","-0.0443109856860247"
"1","19.8544921875","-24.8966827392578","-0.0434669855167158"
"1","19.8642578125","-24.4847831726074","-0.0430127984145656"
"1","19.8740234375","-24.6353359222412","-0.0428760067734402"
"1","19.8837890625","-25.3455619812012","-0.0424057252530474"
"1","19.8935546875","-25.1768627166748","-0.0426721562689636"
"1","19.9033203125","-24.7090396881104","-0.042734740418382"
"1","19.9130859375","-23.7022495269775","-0.0416663278883789"
"1","19.9228515625","-22.8440532684326","-0.0412023073295131"
"1","19.9326171875","-22.8510646820068","-0.0409975655202288"
"1","19.9423828125","-23.7045803070068","-0.0403475751227234"
"1","19.9521484375","-23.8718433380127","-0.0396662944694981"
"1","19.9619140625","-23.2017230987549","-0.0410225984524004"
"1","19.9716796875","-22.1800098419189","-0.0400453791371547"
"1","19.9814453125","-21.4732074737549","-0.0394007547583897"
"1","19.9912109375","-21.4787540435791","-0.0395125134673435"
"1","20.0009765625","-21.790641784668","-0.0386390092899092"
"1","20.0107421875","-22.0344734191895","-0.0386944411729928"
"1","20.0205078125","-21.9632129669189","-0.0388553744414821"
"1","20.0302734375","-21.2774620056152","-0.0381624704459682"
"1","20.0400390625","-20.3871631622314","-0.0373658549506217"
"1","20.0498046875","-20.0655078887939","-0.0369295485143084"
"1","20.0595703125","-20.4863204956055","-0.0370314701285679"
"1","20.0693359375","-20.6887435913086","-0.0371307141904254"
"1","20.0791015625","-20.7098388671875","-0.0362536302418448"
"1","20.0888671875","-20.5986385345459","-0.0361615420843009"
"1","20.0986328125","-19.7381114959717","-0.0354623807652388"
"1","20.1083984375","-18.920373916626","-0.0351101152773481"
"1","20.1181640625","-18.8639354705811","-0.0352406495949253"
"1","20.1279296875","-19.0090942382813","-0.0346881133737043"
"1","20.1376953125","-19.4303283691406","-0.0345084081345703"
"1","20.1474609375","-19.0465049743652","-0.0339889520546421"
"1","20.1572265625","-18.4236755371094","-0.0334775431838352"
"1","20.1669921875","-17.3732681274414","-0.0340050464728847"
"1","20.1767578125","-17.1390209197998","-0.0329804424836766"
"1","20.1865234375","-17.6935977935791","-0.0331118717440404"
"1","20.1962890625","-17.9513397216797","-0.0330555449181702"
"1","20.2060546875","-17.8552417755127","-0.0326317531289533"
"1","20.2158203125","-17.4651489257813","-0.0321686275128741"
"1","20.2255859375","-16.5127124786377","-0.0314721473841928"
"1","20.2353515625","-15.8864164352417","-0.0313344608002808"
"1","20.2451171875","-16.0733203887939","-0.0302428015857004"
"1","20.2548828125","-16.5260963439941","-0.0304546956613194"
"1","20.2646484375","-16.8704795837402","-0.0302875050692819"
"1","20.2744140625","-16.4237518310547","-0.0298109644063516"
"1","20.2841796875","-15.6719236373901","-0.0293549892376177"
"1","20.2939453125","-14.8258962631226","-0.029294193154783"
"1","20.3037109375","-14.6701745986938","-0.0291270025627455"
"1","20.3134765625","-15.1451215744019","-0.0286772847175598"
"1","20.3232421875","-15.3929462432861","-0.0289285180770094"
"1","20.3330078125","-15.3411598205566","-0.0282463424809976"
"1","20.3427734375","-14.6030216217041","-0.0279441483144183"
"1","20.3525390625","-14.0432081222534","-0.0278529532806715"
"1","20.3623046875","-13.5600471496582","-0.027025938834413"
"1","20.3720703125","-13.8420848846436","-0.0268810981651768"
"1","20.3818359375","-14.4081001281738","-0.026124715077458"
"1","20.3916015625","-14.5694799423218","-0.0264760856225621"
"1","20.4013671875","-13.8703451156616","-0.0259342796198325"
"1","20.4111328125","-12.9360847473145","-0.0259691478277091"
"1","20.4208984375","-12.6795568466187","-0.0252226000156952"
"1","20.4306640625","-12.402156829834","-0.0247630468948046"
"1","20.4404296875","-13.0342788696289","-0.024669170670677"
"1","20.4501953125","-13.0715084075928","-0.0239619621424936"
"1","20.4599609375","-13.0076522827148","-0.0238037100643851"
"1","20.4697265625","-12.4230422973633","-0.0236517189478036"
"1","20.4794921875","-11.8555736541748","-0.0228381159104174"
"1","20.4892578125","-11.5245018005371","-0.0229489796765847"
"1","20.4990234375","-11.811595916748","-0.0225841995415976"
"1","20.5087890625","-12.3212718963623","-0.0221237532969099"
"1","20.5185546875","-12.2652530670166","-0.0218117238546256"
"1","20.5283203125","-11.9146242141724","-0.0216534735955065"
"1","20.5380859375","-10.9965543746948","-0.0214236970350612"
"1","20.5478515625","-10.2589740753174","-0.0212422019103542"
"1","20.5576171875","-10.2426433563232","-0.0205618143809261"
"1","20.5673828125","-11.1081867218018","-0.02030968607869"
"1","20.5771484375","-11.2700414657593","-0.0199529531528242"
"1","20.5869140625","-10.7757186889648","-0.0202569372049766"
"1","20.5966796875","-10.4863195419312","-0.0193968407984357"
"1","20.6064453125","-9.54251766204834","-0.018844306396204"
"1","20.6162109375","-9.47863292694092","-0.0192394854821032"
"1","20.6259765625","-9.69854640960693","-0.0177803631231654"
"1","20.6357421875","-10.2247762680054","-0.0176104895217577"
"1","20.6455078125","-10.2160453796387","-0.0187218192877481"
"1","20.6552734375","-9.73699188232422","-0.0172269337781472"
"1","20.6650390625","-8.91383266448975","-0.0173377993633039"
"1","20.6748046875","-8.76594829559326","-0.0168702008522814"
"1","20.6845703125","-8.91331577301025","-0.0162819032993866"
"1","20.6943359375","-9.25742053985596","-0.0161835559993051"
"1","20.7041015625","-9.37033939361572","-0.0157999984367052"
"1","20.7138671875","-8.96420764923096","-0.015562176486128"
"1","20.7236328125","-8.11371040344238","-0.0151017311509349"
"1","20.7333984375","-7.71414470672607","-0.0149774550664006"
"1","20.7431640625","-7.87651634216309","-0.0143060087793856"
"1","20.7529296875","-8.30108737945557","-0.014636814739788"
"1","20.7626953125","-8.6066780090332","-0.0140878555612289"
"1","20.7724609375","-8.08290672302246","-0.0138974191941088"
"1","20.7822265625","-7.53097248077393","-0.0136095286507043"
"1","20.7919921875","-7.05112218856812","-0.0129640102386475"
"1","20.8017578125","-6.47749280929565","-0.0130033495224779"
"1","20.8115234375","-6.89016199111938","-0.0127172470456571"
"1","20.8212890625","-7.3242883682251","-0.012078880899935"
"1","20.8310546875","-8.02929019927979","-0.0113171336124651"
"1","20.8408203125","-7.48400592803955","-0.0111302733785124"
"1","20.8505859375","-6.78721809387207","-0.0111776589619694"
"1","20.8603515625","-6.16120195388794","-0.0104945902421605"
"1","20.8701171875","-6.28725147247314","-0.0106635689007817"
"1","20.8798828125","-6.55130958557129","-0.0103220345408772"
"1","20.8896484375","-7.05057764053345","-0.00967562209552852"
"1","20.8994140625","-6.83252239227295","-0.00990003354672808"
"1","20.9091796875","-6.11612129211426","-0.00899791757547064"
"1","20.9189453125","-5.34516763687134","-0.00917673150979681"
"1","20.9287109375","-5.22055673599243","-0.00806361458671745"
"1","20.9384765625","-5.93919324874878","-0.00814497434475925"
"1","20.9482421875","-6.22141170501709","-0.00843912403070135"
"1","20.9580078125","-6.2332444190979","-0.00786513101047603"
"1","20.9677734375","-5.31678104400635","-0.00744491808291059"
"1","20.9775390625","-4.73830366134644","-0.00697463747201255"
"2","20.9873046875","-4.156907081604","-0.00649899266136345"
"2","20.9970703125","-4.89667987823486","-0.00716954491508659"
"2","21.0068359375","-5.24220991134644","-0.0065481663114042"
"2","21.0166015625","-5.89999389648438","-0.00616997476754477"
"2","21.0263671875","-5.54355335235596","-0.0065732001530705"
"2","21.0361328125","-4.97820806503296","-0.00641226779407589"
"2","21.0458984375","-4.35903644561768","-0.00680476432535215"
"2","21.0556640625","-4.93418884277344","-0.00709891310179955"
"2","21.0654296875","-5.76517057418823","-0.00747710464565898"
"2","21.0751953125","-6.26476001739502","-0.00803679267846746"
"2","21.0849609375","-6.61927270889282","-0.00781953349360265"
"2","21.0947265625","-6.11479377746582","-0.00806719071988482"
"2","21.1044921875","-5.68111419677734","-0.00856339920574101"
"2","21.1142578125","-5.7741813659668","-0.00888615886651678"
"2","21.1240234375","-6.68069791793823","-0.00900149370863801"
"2","21.1337890625","-7.32406520843506","-0.00954240567807574"
"2","21.1435546875","-7.49241542816162","-0.00949680816120235"
"2","21.1533203125","-7.10902738571167","-0.00983834252110682"
"2","21.1630859375","-6.91854858398438","-0.0117731096906937"
"2","21.1728515625","-6.55580759048462","-0.0109478833110188"
"2","21.1826171875","-6.78299903869629","-0.0113493206299609"
"2","21.1923828125","-7.83136558532715","-0.012337267435214"
"2","21.2021484375","-8.57017421722412","-0.0120207669169758"
"2","21.2119140625","-8.29737186431885","-0.0123068693937967"
"2","21.2216796875","-8.2731761932373","-0.0125259157357505"
"2","21.2314453125","-7.21037864685059","-0.012612640603038"
"2","21.2412109375","-7.11486673355103","-0.0129452346300241"
"2","21.2509765625","-8.42223453521729","-0.0134065749080037"
"2","21.2607421875","-9.07198524475098","-0.0142210719786817"
"2","21.2705078125","-9.28410339355469","-0.014219283912098"
"2","21.2802734375","-9.1765079498291","-0.0145965814226656"
