AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_plexiform_4
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 3:58:24 PM
Measurement_Finished;3/7/2024 3:58:54 PM
Measurement_Saved;3/7/2024 3:58:54 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6003.76
102.00;5830.66
104.00;5636.33
106.00;5423.61
108.00;5192.22
110.00;4947.06
112.00;4681.05
114.00;4399.39
116.00;4122.79
118.00;3842.98
120.00;3564.09
122.00;3296.49
124.00;3059.11
126.00;2838.52
128.00;2635.06
130.00;2442.47
132.00;2269.24
134.00;2125.61
136.00;2000.97
138.00;1889.33
140.00;1790.59
142.00;1708.08
144.00;1633.18
146.00;1570.47
148.00;1518.74
150.00;1472.82
152.00;1443.91
154.00;1421.18
156.00;1391.60
158.00;1377.96
160.00;1359.84
162.00;1349.15
164.00;1345.00
166.00;1332.40
168.00;1323.37
170.00;1314.76
172.00;1305.91
174.00;1307.77
176.00;1302.76
178.00;1296.90
180.00;1297.45
182.00;1290.32
184.00;1288.43
186.00;1277.79
188.00;1278.06
190.00;1275.58
192.00;1276.52
194.00;1271.97
196.00;1268.83
198.00;1263.45
200.00;1260.19
202.00;1264.51
204.00;1263.22
206.00;1262.16
208.00;1260.86
210.00;1265.90
212.00;1265.77
214.00;1262.60
216.00;1266.05
218.00;1271.18
220.00;1273.48
222.00;1271.95
224.00;1271.09
226.00;1272.56
228.00;1273.93
230.00;1272.34
232.00;1270.07
234.00;1271.21
236.00;1277.74
238.00;1273.53
240.00;1277.26
242.00;1279.23
244.00;1280.58
246.00;1282.92
248.00;1281.75
250.00;1289.95
252.00;1287.59
254.00;1286.66
256.00;1286.91
258.00;1294.75
260.00;1300.14
262.00;1302.75
264.00;1302.31
266.00;1303.89
268.00;1305.70
270.00;1312.43
272.00;1316.26
274.00;1314.89
276.00;1313.92
278.00;1311.42
280.00;1317.16
282.00;1316.22
284.00;1316.53
286.00;1320.09
288.00;1316.13
290.00;1315.03
292.00;1315.53
294.00;1315.05
296.00;1314.64
298.00;1322.54
300.00;1315.78
302.00;1313.42
304.00;1320.09
306.00;1321.18
308.00;1322.19
310.00;1318.21
312.00;1322.47
314.00;1318.33
316.00;1320.68
318.00;1323.96
320.00;1316.55
322.00;1317.27
324.00;1323.71
326.00;1328.29
328.00;1332.08
330.00;1331.22
332.00;1327.03
334.00;1328.69
336.00;1328.78
338.00;1335.10
340.00;1339.36
342.00;1329.58
344.00;1328.51
346.00;1331.65
348.00;1335.62
350.00;1341.60
352.00;1339.53
354.00;1338.92
356.00;1342.06
358.00;1338.70
360.00;1331.93
362.00;1337.36
364.00;1340.86
366.00;1340.75
368.00;1337.20
370.00;1338.92
372.00;1336.62
374.00;1341.88
376.00;1343.03
378.00;1348.05
380.00;1348.86
382.00;1344.40
384.00;1355.37
386.00;1355.46
388.00;1350.88
390.00;1350.77
392.00;1354.10
394.00;1352.67
396.00;1353.94
398.00;1362.24
400.00;1361.72
402.00;1359.55
404.00;1362.91
406.00;1371.06
408.00;1371.96
410.00;1373.68
412.00;1373.31
414.00;1377.06
416.00;1379.79
418.00;1386.19
420.00;1395.58
422.00;1394.40
424.00;1402.56
426.00;1403.25
428.00;1403.87
430.00;1403.79
432.00;1399.60
434.00;1410.70
436.00;1410.65
