AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_plexiform_5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;3/7/2024 1:00:25 PM +00:00
User_Name;labmanager
Measurement_Started;3/7/2024 4:00:32 PM
Measurement_Finished;3/7/2024 4:01:03 PM
Measurement_Saved;3/7/2024 4:01:03 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;5000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;5874.34
102.00;5731.75
104.00;5584.30
106.00;5386.07
108.00;5165.41
110.00;4937.31
112.00;4687.21
114.00;4422.99
116.00;4146.17
118.00;3882.40
120.00;3616.41
122.00;3366.03
124.00;3128.35
126.00;2912.48
128.00;2719.76
130.00;2545.12
132.00;2391.82
134.00;2247.51
136.00;2125.23
138.00;2020.71
140.00;1915.82
142.00;1836.97
144.00;1765.80
146.00;1700.92
148.00;1653.08
150.00;1613.75
152.00;1590.34
154.00;1556.92
156.00;1530.20
158.00;1515.34
160.00;1506.87
162.00;1497.74
164.00;1488.81
166.00;1473.76
168.00;1464.52
170.00;1463.65
172.00;1456.18
174.00;1451.38
176.00;1447.11
178.00;1437.73
180.00;1436.33
182.00;1434.60
184.00;1435.55
186.00;1436.40
188.00;1426.61
190.00;1422.53
192.00;1418.05
194.00;1419.50
196.00;1409.41
198.00;1409.35
200.00;1405.74
202.00;1408.68
204.00;1411.44
206.00;1413.15
208.00;1409.57
210.00;1410.55
212.00;1416.21
214.00;1412.53
216.00;1409.70
218.00;1413.82
220.00;1415.36
222.00;1413.21
224.00;1411.80
226.00;1413.76
228.00;1412.77
230.00;1408.98
232.00;1405.61
234.00;1404.54
236.00;1407.32
238.00;1411.45
240.00;1417.29
242.00;1416.20
244.00;1416.53
246.00;1414.86
248.00;1420.26
250.00;1420.17
252.00;1419.31
254.00;1425.75
256.00;1429.72
258.00;1430.56
260.00;1441.28
262.00;1440.57
264.00;1438.70
266.00;1441.51
268.00;1438.93
270.00;1445.61
272.00;1450.18
274.00;1447.46
276.00;1450.42
278.00;1448.87
280.00;1448.46
282.00;1449.05
284.00;1446.34
286.00;1452.30
288.00;1452.06
290.00;1453.53
292.00;1452.77
294.00;1451.63
296.00;1454.22
298.00;1451.47
300.00;1447.20
302.00;1447.74
304.00;1446.52
306.00;1450.18
308.00;1453.70
310.00;1451.96
312.00;1452.48
314.00;1454.61
316.00;1450.04
318.00;1448.72
