X_Test 4 -1 - time [sec]	Y_Test 4 - 1 - Fn [mN]	X_Test 4 -1 - time [sec].1	Y_Test 4 - 1 - Pd [nm]	X_Test 4 -2 - time [sec]	Y_Test 4 - 2 - Fn [mN]	X_Test 4 -2 - time [sec].1	Y_Test 4 - 2 - Pd [nm]	X_Test 4 -3 - time [sec]	Y_Test 4 - 3 - Fn [mN]	X_Test 4 -3 - time [sec].1	Y_Test 4 - 3 - Pd [nm]	X_Test 4 -4 - time [sec]	Y_Test 4 - 4 - Fn [mN]	X_Test 4 -4 - time [sec].1	Y_Test 4 - 4 - Pd [nm]	X_Test 4 -5 - time [sec]	Y_Test 4 - 5 - Fn [mN]	X_Test 4 -5 - time [sec].1	Y_Test 4 - 5 - Pd [nm]	X_Test 4 -6 - time [sec]	Y_Test 4 - 6 - Fn [mN]	X_Test 4 -6 - time [sec].1	Y_Test 4 - 6 - Pd [nm]	X_Test 4 -10 - time [sec]	Y_Test 4 - 10 - Fn [mN]	X_Test 4 -10 - time [sec].1	Y_Test 4 - 10 - Pd [nm]	X_Test 4 -11 - time [sec]	Y_Test 4 - 11 - Fn [mN]	X_Test 4 -11 - time [sec].1	Y_Test 4 - 11 - Pd [nm]	X_Test 4 -12 - time [sec]	Y_Test 4 - 12 - Fn [mN]	X_Test 4 -12 - time [sec].1	Y_Test 4 - 12 - Pd [nm]	X_Test 4 -13 - time [sec]	Y_Test 4 - 13 - Fn [mN]	X_Test 4 -13 - time [sec].1	Y_Test 4 - 13 - Pd [nm]	X_Test 4 -14 - time [sec]	Y_Test 4 - 14 - Fn [mN]	X_Test 4 -14 - time [sec].1	Y_Test 4 - 14 - Pd [nm]	X_Test 4 -15 - time [sec]	Y_Test 4 - 15 - Fn [mN]	X_Test 4 -15 - time [sec].1	Y_Test 4 - 15 - Pd [nm]	X_Test 4 -16 - time [sec]	Y_Test 4 - 16 - Fn [mN]	X_Test 4 -16 - time [sec].1	Y_Test 4 - 16 - Pd [nm]	X_Test 4 -17 - time [sec]	Y_Test 4 - 17 - Fn [mN]	X_Test 4 -17 - time [sec].1	Y_Test 4 - 17 - Pd [nm]	X_Test 4 -18 - time [sec]	Y_Test 4 - 18 - Fn [mN]	X_Test 4 -18 - time [sec].1	Y_Test 4 - 18 - Pd [nm]	X_Test 4 -19 - time [sec]	Y_Test 4 - 19 - Fn [mN]	X_Test 4 -19 - time [sec].1	Y_Test 4 - 19 - Pd [nm]	X_Test 4 -20 - time [sec]	Y_Test 4 - 20 - Fn [mN]	X_Test 4 -20 - time [sec].1	Y_Test 4 - 20 - Pd [nm]	X_Test 4 -21 - time [sec]	Y_Test 4 - 21 - Fn [mN]	X_Test 4 -21 - time [sec].1	Y_Test 4 - 21 - Pd [nm]	Unnamed: 72	
1.0	0.6280026407331938	1.0	235.068291658535	1.0	0.6276587311779	1.0	196.806463463872	1.0	0.6270221295011476	1.0	191.980329873331	1.0	0.6269280596258849	1.0	204.08166164998	1.0	0.6266481712644675	1.0	205.854271371209	1.0	0.62945619715302	1.0	238.803768297657	1.0	0.6265608449177813	1.0	200.793547264766	1.0	0.6264247911681975	1.0	210.490688914433	1.0	0.6268038591212437	1.0	205.044443646329	1.0	0.6268249844110162	1.0	197.950475921971	1.0	0.6270646506540001	1.0	227.500572691497	1.0	0.6306080625286725	1.0	261.368527390004	1.0	0.627483191286375	1.0	222.763678721094	1.0	0.6273758414316337	1.0	228.747230721637	1.0	0.6280765370317876	1.0	240.445451709092	1.0	0.627091567084215	1.0	181.73971966462	1.0	0.630665556277485	1.0	256.867888310808	1.0	0.6283022767662375	1.0	228.56320356368		
1.09999999999999	0.6910118991542737	1.09999999999999	249.013255597674	1.09999999999999	0.6903258094459612	1.09999999999999	209.854301829182	1.09999999999999	0.6904048225313437	1.09999999999999	204.264547392086	1.09999999999999	0.6902489198621999	1.09999999999999	216.851417462749	1.10000000000001	0.6899174002900688	1.10000000000001	219.296816794667	1.09999999999999	0.6925118949164325	1.09999999999999	251.556016337418	1.1	0.690037387208955	1.1	214.33915662783	1.1	0.6891690163373737	1.1	223.514407480252	1.1	0.689344663916595	1.1	218.506274904939	1.1	0.6893047268272126	1.1	210.397397495399	1.1	0.6899780173801687	1.1	242.368146246008	1.1	0.6932154392762288	1.1	275.933116427041	1.09999999999999	0.6898443591384187	1.09999999999999	236.874238908058	1.09999999999999	0.6911365288041675	1.09999999999999	243.660297201132	1.09999999999999	0.6910294370891588	1.09999999999999	256.319435720797	1.09999999999999	0.6898946647513388	1.09999999999999	193.871119336109	1.10000000000001	0.693575531498115	1.10000000000001	271.652370429365	1.10000000000001	0.6910436039580525	1.10000000000001	242.188675656507		
1.2	0.7541083891713825	1.2	261.766817857278	1.19999999999999	0.7532232191249401	1.19999999999999	222.269800360664	1.2	0.75306256218114	1.2	216.00852960546	1.19999999999999	0.75283785707874	1.19999999999999	229.417614718841	1.2	0.7523805139063274	1.2	232.043257710757	1.2	0.7551549568505888	1.2	263.831529991876	1.2	0.7525848859576612	1.2	227.294453907234	1.2	0.7520485788937687	1.2	235.674419855059	1.2	0.7522812037659901	1.2	231.397962124902	1.2	0.7522073495476013	1.2	222.779040086607	1.2	0.7526781320226225	1.2	256.518242167658	1.2	0.7564435023549749	1.2	289.792042167392	1.19999999999999	0.7528424596972763	1.19999999999999	250.740490628232	1.2	0.75325489509144	1.2	257.915157817479	1.2	0.7536021539052413	1.2	271.748522209236	1.2	0.7526120390192137	1.2	205.403493964695	1.2	0.7562598967855763	1.2	285.49585294968	1.2	0.7538020027281751	1.2	255.537470366107		
1.3	0.81684088578864	1.3	273.882883448095	1.3	0.8159274104498175	1.3	234.058402384108	1.3	0.8159142156210187	1.3	227.127388825466	1.3	0.8159243681569726	1.3	241.686293520616	1.30000000000001	0.816203453931855	1.30000000000001	244.373904934037	1.3	0.8175129675192974	1.3	275.481911558018	1.3	0.8154978900137401	1.3	239.55841697898	1.3	0.8148067632050551	1.3	247.819457399601	1.3	0.8152842207254924	1.3	243.788626903552	1.3	0.8148959009842611	1.3	234.599888244702	1.3	0.8153280697363012	1.3	269.976517301984	1.3	0.8186739139443338	1.3	303.157944472332	1.29999999999998	0.8153769428136224	1.29999999999998	264.41411137057	1.3	0.8162550252057936	1.3	271.706480816647	1.3	0.8166099189724911	1.3	287.050215774798	1.3	0.8151347657531025	1.3	216.453254324733	1.3	0.8190764095351125	1.3	298.871473205509	1.3	0.816448391884785	1.3	268.318231064768		
1.39999999999999	0.87965980396962	1.39999999999999	285.491482827637	1.39999999999999	0.8784701401360162	1.39999999999999	245.687751885271	1.40000000000001	0.8786746440557776	1.40000000000001	237.782687690924	1.39999999999999	0.8780336284019474	1.39999999999999	253.745620284462	1.40000000000001	0.8781188309457637	1.40000000000001	256.278676715738	1.39999999999999	0.8809060303164113	1.39999999999999	286.686849904072	1.40000000000001	0.8786874399959963	1.40000000000001	251.121296059864	1.4	0.8771887419680775	1.4	259.837356679782	1.4	0.8779309512700086	1.4	255.257345997961	1.4	0.8777953583358638	1.4	246.02669327578	1.4	0.878413702242705	1.4	283.241733995964	1.4	0.8817195206827501	1.4	315.854586006026	1.40000000000001	0.8778357607047675	1.40000000000001	277.635317615932	1.39999999999999	0.8788248155591437	1.39999999999999	285.059554698819	1.39999999999999	0.8791888375234237	1.39999999999999	302.177795674652	1.40000000000001	0.8781426674628299	1.40000000000001	227.410123443405	1.40000000000001	0.8818248915757911	1.40000000000001	311.893854814116	1.40000000000001	0.8792493228082463	1.40000000000001	281.023053503304		
1.5	0.9422816939598038	1.5	296.709517897397	1.5	0.9415140288026662	1.5	256.71708954178	1.5	0.9411222031308	1.5	247.970820055343	1.5	0.9413106961436287	1.5	265.394178313727	1.5	0.9411125803367175	1.5	267.88648483489	1.5	0.9432515953876237	1.5	297.734673040395	1.5	0.9409074005096176	1.5	262.172225120594	1.5	0.94029446593881	1.5	271.401490863354	1.5	0.94070589523932	1.5	266.429815383163	1.5	0.9403200961806937	1.5	257.119759226043	1.5	0.9411075639639488	1.5	295.43866730819	1.5	0.9442258390782075	1.5	328.408373206912	1.5	0.9412546807984763	1.5	290.695716103073	1.5	0.9412949485823212	1.5	298.245436169963	1.5	0.9416920546148961	1.5	316.811160701036	1.5	0.9409410829423763	1.5	237.990220739448	1.5	0.9446250449904676	1.5	324.484308293905	1.5	0.9418370166000825	1.5	293.46034352784		
1.59999999999999	1.004966792882025	1.59999999999999	307.640762002847	1.59999999999999	1.00402029153705	1.59999999999999	267.406990133168	1.59999999999999	1.004198236830705	1.59999999999999	257.771789620165	1.59999999999999	1.0038554494917975	1.59999999999999	276.26470910036	1.60000000000001	1.0034814265791225	1.60000000000001	279.373084595136	1.59999999999999	1.0060689068189776	1.59999999999999	308.664907606726	1.6	1.0040819604193876	1.6	272.666079581541	1.6	1.00277527257288	1.6	282.837331724295	1.6	1.0031293845021487	1.6	277.445587926195	1.6	1.0032085597065339	1.6	267.94185032486	1.6	1.003834578511275	1.6	307.552945741918	1.6	1.0075437559351876	1.6	340.035489898583	1.59999999999999	1.00329482570766	1.59999999999999	303.478987007111	1.59999999999999	1.004548037534036	1.59999999999999	311.432645503373	1.59999999999999	1.0046416217745675	1.59999999999999	331.2535227451	1.59999999999999	1.0032892047121724	1.59999999999999	248.544947680784	1.60000000000001	1.0070660493739538	1.60000000000001	336.776993208332	1.60000000000001	1.0047011241503325	1.60000000000001	305.429366562748		
1.7	1.067630106933645	1.7	318.226202580262	1.69999999999999	1.0667264185575713	1.69999999999999	277.746403298807	1.7	1.0665259135246536	1.7	267.505033662018	1.69999999999999	1.0661121201197212	1.69999999999999	286.837866951828	1.7	1.0663473949554187	1.7	290.330517600523	1.7	1.0686582988192201	1.7	319.457963087189	1.7	1.0660919049403876	1.7	283.154272437969	1.7	1.06552238731569	1.7	293.63158319029	1.7	1.0658331071826264	1.7	288.123287646158	1.7	1.065466789062765	1.7	278.731904472806	1.7	1.0663514212149787	1.7	319.137106998824	1.7	1.0697811857309363	1.7	351.046501236851	1.69999999999999	1.0663997809007588	1.69999999999999	315.666870847054	1.7	1.0665779266177913	1.7	324.538896165905	1.7	1.066810384142445	1.7	345.555740750569	1.7	1.0658588955304276	1.7	258.729482993658	1.7	1.0697116027413638	1.7	348.525650224474	1.7	1.0670987216285326	1.7	317.024932883214		
1.8	1.130091017681115	1.8	328.951487063022	1.8	1.1295233691686586	1.8	287.824495899258	1.8	1.1292047127048825	1.8	277.258259302471	1.8	1.1295018908372587	1.8	297.034371214977	1.80000000000001	1.1291143586549062	1.80000000000001	300.853503176768	1.8	1.1311270645445288	1.8	329.882832375006	1.8	1.12920195126624	1.8	293.480707114213	1.8	1.1281133773344036	1.8	304.147474707861	1.8	1.1284749118313813	1.8	298.741229016741	1.8	1.128381944583	1.8	289.346526187728	1.8	1.129220947097775	1.8	330.537295667454	1.8	1.1321907368064112	1.8	361.798875019303	1.79999999999998	1.128969480231885	1.79999999999998	327.283228216401	1.8	1.1294415395484714	1.8	337.23636988725	1.8	1.1300884406867062	1.8	359.430268872529	1.8	1.1287156263514988	1.8	268.682060777792	1.8	1.1326796644382848	1.8	360.274202648725	1.8	1.1299764170287987	1.8	328.362370964897		
1.89999999999999	1.1932477880938837	1.89999999999999	339.473967869707	1.89999999999999	1.1921348780414325	1.89999999999999	297.65982162644	1.90000000000001	1.1919697206270825	1.90000000000001	286.868094008241	1.89999999999999	1.191738962001075	1.89999999999999	307.147311104927	1.90000000000001	1.1917953580845824	1.90000000000001	311.237631649419	1.89999999999999	1.194172141302225	1.89999999999999	339.816224368406	1.90000000000001	1.1919350186823374	1.90000000000001	303.553042613203	1.9	1.1909388458413426	1.9	314.401272589748	1.9	1.1913719759751524	1.9	309.030647258624	1.9	1.1909664879581436	1.9	299.67781756568	1.9	1.1914511651830537	1.9	341.788959303813	1.9	1.1954785342566112	1.9	372.284366676468	1.90000000000001	1.1915706311247862	1.90000000000001	338.749455295328	1.89999999999999	1.1922045661547738	1.89999999999999	349.616029780009	1.89999999999999	1.1922979513251186	1.89999999999999	373.335519725514	1.90000000000001	1.1915319518178975	1.90000000000001	278.509378404124	1.90000000000001	1.1951426534173986	1.90000000000001	371.659211850783	1.90000000000001	1.1925219804092775	1.90000000000001	339.342477673199		
2.0	1.2556209911794425	2.0	349.659662788326	2.0	1.254749945512095	2.0	306.999932035979	2.0	1.2545129458059638	2.0	296.465386782074	2.0	1.2548578010301301	2.0	316.868859044917	2.0	1.254435979226145	2.0	321.192364935996	2.0	1.2563982053252736	2.0	349.409820046276	2.0	1.2542356624305337	2.0	313.332666337374	2.0	1.253368914242925	2.0	324.42140764033	2.0	1.2539400006719736	2.0	318.883230647771	2.0	1.2536565459544948	2.0	309.640749946993	2.0	1.254283225270631	2.0	352.985562130925	2.0	1.2575705434981763	2.0	382.725775125436	2.0	1.2544717681311037	2.0	349.993815689232	2.0	1.2549317957066362	2.0	361.58504371997	2.0	1.2551153640377999	2.0	386.777728635934	2.0	1.2539096835319612	2.0	288.043629552703	2.0	1.2576517655621287	2.0	382.98640447465	2.0	1.2551754210597788	2.0	349.941710737766		
2.09999999999999	1.3179661917251961	2.09999999999999	359.304244739178	2.09999999999999	1.3172845179044326	2.09999999999999	316.223954541783	2.09999999999999	1.3171685203491825	2.09999999999999	305.896091958857	2.09999999999999	1.3167017537559975	2.09999999999999	326.167232742591	2.10000000000001	1.3166759176991625	2.10000000000001	331.022733917053	2.09999999999999	1.3191100693652662	2.09999999999999	358.814863830048	2.1	1.3171526292275475	2.1	322.953387694725	2.1	1.3161150912603712	2.1	334.030769408855	2.1	1.3162963799255625	2.1	328.450428241922	2.1	1.3161287286148124	2.1	319.399559884914	2.1	1.3168873104843	2.1	364.035299753596	2.1	1.32053583480165	2.1	392.4770589947	2.09999999999999	1.3165516242686475	2.09999999999999	361.172537850507	2.09999999999999	1.3174426890056812	2.09999999999999	373.069569832296	2.09999999999999	1.317732675195375	2.09999999999999	399.646396544994	2.09999999999999	1.3162810578784425	2.09999999999999	297.289325317251	2.10000000000001	1.3202386174529663	2.10000000000001	393.848226849514	2.10000000000001	1.3177243321809113	2.10000000000001	360.37865356775		
