AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Sample2_woven_5
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;5/23/2024 9:27:06 AM +00:00
User_Name;labmanager
Measurement_Started;5/23/2024 3:44:05 PM
Measurement_Finished;5/23/2024 3:45:05 PM
Measurement_Saved;5/23/2024 3:45:05 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;10343.93
102.00;10070.95
104.00;9752.92
106.00;9389.28
108.00;9021.15
110.00;8603.52
112.00;8155.57
114.00;7666.30
116.00;7182.29
118.00;6702.63
120.00;6246.02
122.00;5784.09
124.00;5355.35
126.00;4963.99
128.00;4595.73
130.00;4258.26
132.00;3946.43
134.00;3672.25
136.00;3432.70
138.00;3209.16
140.00;3009.91
142.00;2836.88
144.00;2683.83
146.00;2545.82
148.00;2438.34
150.00;2337.96
152.00;2252.61
154.00;2187.44
156.00;2122.87
158.00;2079.29
160.00;2044.74
162.00;2005.13
164.00;1970.07
166.00;1951.73
168.00;1935.62
170.00;1920.37
172.00;1905.95
174.00;1887.72
176.00;1877.70
178.00;1863.39
180.00;1848.08
182.00;1844.26
184.00;1830.82
186.00;1826.68
188.00;1816.71
190.00;1812.76
192.00;1794.01
194.00;1797.78
196.00;1785.35
198.00;1777.69
200.00;1778.94
202.00;1773.26
204.00;1774.53
206.00;1771.56
208.00;1762.64
210.00;1764.53
212.00;1767.64
214.00;1768.19
216.00;1772.70
218.00;1766.80
220.00;1758.90
222.00;1760.34
224.00;1760.23
226.00;1762.88
228.00;1759.04
230.00;1754.77
232.00;1763.29
234.00;1764.48
236.00;1761.71
238.00;1758.64
240.00;1766.09
242.00;1759.20
244.00;1758.70
246.00;1769.54
248.00;1770.73
250.00;1766.79
252.00;1763.81
254.00;1767.73
256.00;1766.07
258.00;1772.87
260.00;1778.45
262.00;1772.78
264.00;1774.63
266.00;1776.41
268.00;1773.72
270.00;1774.79
272.00;1775.76
274.00;1771.83
276.00;1771.52
278.00;1777.90
280.00;1777.52
282.00;1778.47
284.00;1779.92
286.00;1776.20
288.00;1779.96
290.00;1781.62
292.00;1780.85
294.00;1774.21
296.00;1770.71
298.00;1773.34
300.00;1769.83
302.00;1770.94
304.00;1771.67
306.00;1768.15
308.00;1770.46
310.00;1764.89
312.00;1768.35
314.00;1770.51
316.00;1766.02
318.00;1764.63
320.00;1757.26
322.00;1759.53
324.00;1766.66
326.00;1766.64
328.00;1763.60
330.00;1756.59
332.00;1759.59
334.00;1758.55
336.00;1759.37
338.00;1762.93
340.00;1758.57
342.00;1758.20
344.00;1758.36
346.00;1756.55
348.00;1753.69
350.00;1749.69
352.00;1748.95
354.00;1751.71
356.00;1752.49
358.00;1750.08
360.00;1747.24
362.00;1739.82
364.00;1741.54
366.00;1744.53
368.00;1737.03
370.00;1738.90
372.00;1739.48
374.00;1742.51
376.00;1749.23
378.00;1752.44
380.00;1751.54
382.00;1751.57
384.00;1758.37
386.00;1764.40
388.00;1759.08
390.00;1755.10
392.00;1758.93
394.00;1760.63
396.00;1754.51
398.00;1761.59
400.00;1758.60
402.00;1761.77
404.00;1763.87
406.00;1771.42
408.00;1771.77
410.00;1775.79
412.00;1772.56
414.00;1780.66
416.00;1789.64
418.00;1791.85
420.00;1794.25
422.00;1800.42
424.00;1806.75
426.00;1815.62
428.00;1819.20
430.00;1819.36
432.00;1819.33
434.00;1816.28
436.00;1815.89
438.00;1822.04
440.00;1817.94
442.00;1814.23
444.00;1813.89
446.00;1815.39
448.00;1814.14
450.00;1803.24
452.00;1796.05
454.00;1794.35
456.00;1790.83
458.00;1786.20
460.00;1787.89
462.00;1783.72
464.00;1781.39
466.00;1780.41
468.00;1775.75
470.00;1773.60
472.00;1763.29
474.00;1754.59
476.00;1758.41
478.00;1756.51
480.00;1751.67
482.00;1738.74
484.00;1733.27
486.00;1741.83
488.00;1741.90
490.00;1743.33
492.00;1745.99
494.00;1748.20
496.00;1751.43
498.00;1744.25
500.00;1751.64
502.00;1743.45
504.00;1737.99
506.00;1736.59
508.00;1737.35
510.00;1737.03
512.00;1739.39
514.00;1744.21
516.00;1740.26
518.00;1747.37
