AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Bov_denat2_after_2
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;2/13/2024 2:05:45 PM +00:00
User_Name;labmanager
Measurement_Started;2/13/2024 5:53:46 PM
Measurement_Finished;2/13/2024 5:54:47 PM
Measurement_Saved;2/13/2024 5:54:47 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;10530.28
102.00;10530.67
104.00;10535.91
106.00;10538.09
108.00;10515.90
110.00;10262.35
112.00;9740.03
114.00;9234.42
116.00;8701.51
118.00;8182.99
120.00;7685.03
122.00;7215.61
124.00;6795.01
126.00;6396.45
128.00;6043.28
130.00;5716.89
132.00;5439.30
134.00;5192.33
136.00;4963.26
138.00;4768.74
140.00;4605.68
142.00;4464.37
144.00;4349.09
146.00;4249.98
148.00;4156.78
150.00;4094.50
152.00;4043.02
154.00;3993.85
156.00;3950.88
158.00;3923.29
160.00;3896.62
162.00;3879.24
164.00;3865.25
166.00;3847.69
168.00;3830.80
170.00;3826.35
172.00;3815.78
174.00;3794.52
176.00;3777.28
178.00;3768.79
180.00;3772.21
182.00;3760.04
184.00;3734.59
186.00;3720.15
188.00;3694.93
190.00;3686.30
192.00;3691.35
194.00;3676.54
196.00;3665.52
198.00;3650.05
200.00;3643.43
202.00;3640.04
204.00;3650.80
206.00;3651.20
208.00;3655.39
210.00;3649.00
212.00;3645.61
214.00;3644.58
216.00;3648.54
218.00;3646.81
220.00;3636.29
222.00;3631.49
224.00;3629.07
226.00;3629.82
228.00;3622.25
230.00;3616.78
232.00;3617.97
234.00;3609.54
236.00;3618.84
238.00;3617.05
240.00;3617.33
242.00;3610.59
244.00;3604.74
246.00;3609.09
248.00;3613.41
250.00;3619.66
252.00;3620.68
254.00;3621.16
256.00;3622.33
258.00;3631.05
260.00;3630.19
262.00;3636.65
264.00;3635.27
266.00;3630.16
268.00;3633.98
270.00;3638.12
272.00;3645.27
274.00;3644.45
276.00;3636.55
278.00;3627.78
280.00;3630.43
282.00;3638.78
284.00;3626.74
286.00;3618.34
288.00;3622.64
290.00;3622.47
292.00;3611.83
294.00;3604.57
296.00;3604.45
298.00;3594.48
300.00;3595.55
302.00;3584.57
304.00;3581.26
306.00;3578.14
308.00;3569.66
310.00;3562.61
312.00;3562.25
314.00;3568.09
316.00;3559.84
318.00;3557.48
320.00;3558.93
322.00;3556.75
324.00;3557.14
326.00;3554.20
328.00;3555.34
330.00;3548.69
332.00;3554.20
334.00;3551.21
336.00;3552.22
338.00;3557.29
340.00;3545.08
342.00;3539.11
344.00;3547.29
346.00;3545.94
348.00;3539.60
350.00;3528.58
352.00;3528.25
354.00;3527.78
356.00;3523.68
358.00;3526.00
360.00;3518.58
362.00;3507.09
364.00;3503.79
366.00;3505.43
368.00;3487.43
370.00;3481.41
372.00;3489.57
374.00;3496.00
376.00;3494.14
378.00;3489.38
380.00;3491.31
382.00;3494.83
384.00;3493.47
386.00;3496.67
388.00;3491.99
390.00;3484.24
392.00;3485.39
394.00;3487.31
396.00;3477.36
398.00;3483.00
400.00;3478.63
402.00;3487.30
404.00;3500.31
406.00;3497.22
408.00;3506.84
410.00;3517.27
412.00;3518.19
414.00;3522.44
416.00;3534.84
418.00;3536.53
420.00;3546.56
422.00;3549.59
424.00;3560.37
426.00;3565.35
428.00;3576.31
430.00;3589.09
432.00;3577.31
434.00;3576.58
436.00;3569.77
