AP Cora 5001
Software_Version;1.4.1
[SAMPLE]
Sample_Name;Bov_denat2_after2h_2
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;2/13/2024 2:05:45 PM +00:00
User_Name;labmanager
Measurement_Started;2/14/2024 4:41:01 PM
Measurement_Finished;2/14/2024 4:42:02 PM
Measurement_Saved;2/14/2024 4:42:02 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100.00;6450.69
102.00;6363.69
104.00;6269.85
106.00;6168.36
108.00;6040.14
110.00;5891.75
112.00;5736.45
114.00;5559.97
116.00;5379.10
118.00;5195.93
120.00;5033.69
122.00;4863.59
124.00;4706.86
126.00;4554.60
128.00;4428.15
130.00;4314.13
132.00;4209.46
134.00;4118.31
136.00;4042.07
138.00;3968.17
140.00;3904.02
142.00;3858.56
144.00;3820.75
146.00;3788.83
148.00;3763.35
150.00;3754.57
152.00;3743.02
154.00;3722.44
156.00;3715.30
158.00;3719.18
160.00;3715.67
162.00;3717.33
164.00;3714.49
166.00;3727.68
168.00;3718.65
170.00;3716.48
172.00;3716.79
174.00;3716.01
176.00;3709.99
178.00;3706.97
180.00;3700.37
182.00;3683.09
184.00;3683.50
186.00;3678.78
188.00;3664.77
190.00;3659.39
192.00;3651.81
194.00;3651.80
196.00;3636.28
198.00;3635.73
200.00;3628.98
202.00;3623.68
204.00;3628.69
206.00;3633.35
208.00;3640.68
210.00;3634.19
212.00;3633.19
214.00;3636.94
216.00;3637.34
218.00;3633.62
220.00;3629.22
222.00;3623.74
224.00;3618.11
226.00;3610.50
228.00;3604.92
230.00;3605.80
232.00;3606.82
234.00;3605.20
236.00;3603.87
238.00;3614.60
240.00;3613.19
242.00;3605.79
244.00;3603.89
246.00;3605.48
248.00;3608.60
250.00;3613.18
252.00;3617.76
254.00;3617.20
256.00;3621.00
258.00;3626.70
260.00;3633.30
262.00;3637.22
264.00;3642.49
266.00;3644.29
268.00;3638.32
270.00;3635.73
272.00;3635.04
274.00;3635.67
276.00;3634.37
278.00;3621.65
280.00;3633.93
282.00;3642.76
284.00;3625.53
286.00;3623.54
288.00;3623.84
290.00;3630.28
292.00;3628.75
294.00;3625.64
296.00;3608.66
298.00;3601.08
300.00;3596.22
302.00;3601.38
304.00;3596.81
306.00;3595.99
308.00;3590.47
310.00;3571.72
312.00;3582.15
314.00;3584.62
316.00;3588.34
318.00;3589.72
320.00;3573.53
322.00;3574.14
324.00;3572.21
326.00;3577.18
328.00;3569.96
330.00;3573.84
332.00;3578.82
334.00;3576.15
336.00;3579.16
338.00;3578.43
340.00;3570.42
342.00;3570.13
344.00;3575.78
346.00;3574.77
348.00;3571.78
350.00;3569.76
352.00;3578.48
354.00;3571.68
356.00;3564.63
358.00;3559.38
360.00;3547.80
362.00;3544.06
364.00;3532.63
366.00;3533.24
368.00;3532.31
370.00;3533.67
372.00;3523.20
374.00;3529.03
376.00;3530.17
378.00;3524.69
380.00;3528.38
382.00;3532.50
384.00;3530.60
386.00;3522.03
388.00;3521.48
390.00;3521.91
